rpid,oid,type,mid,root,parent,dialog,count,rcount,floor,state,fansgrade,attr,ctime,like,action,content,replies,assist,show_follow,aid
131853496,1220005,1,613797,0,0,0,0,0,2,2,0,0,1471369795,1,0,"{'message': '***肮脏？', 'plat': 0, 'device': ''}",,0,False,1220005
20609899,1220005,1,6622282,0,0,0,1,1,1,0,0,0,1414683142,1,0,"{'message': 'a片肮脏？ ', 'plat': 0, 'device': ''}",,0,False,1220005
1976037453,1220005,1,288256183,0,0,0,0,0,3,0,0,0,1569077186,0,0,"{'message': '考古', 'plat': 0, 'device': ''}",,0,False,1220005
478511763,1220008,1,15621469,0,0,0,0,0,6,0,0,0,1510487129,1,0,"{'message': '哈哈哈哈哈哈', 'plat': 0, 'device': ''}",,0,False,1220008
18813112,1220008,1,1885866,0,0,0,0,0,2,0,0,0,1410713313,1,0,"{'message': '卧槽。。。笑成煞笔了。。', 'plat': 0, 'device': ''}",,0,False,1220008
483852505,1220008,1,97150295,0,0,0,0,0,10,0,0,0,1510992879,0,0,"{'message': '2333', 'plat': 0, 'device': ''}",,0,False,1220008
38591944,1220001,1,1849175,0,0,0,0,0,78,0,0,0,1439969652,43,0,"{'message': '大姨妈招生办的阴谋2333', 'plat': 0, 'device': ''}",,0,False,1220001
24204405,1220001,1,1267727,0,0,0,0,0,68,0,0,0,1422282882,24,0,"{'message': '求赖子前辈的娇喘！', 'plat': 0, 'device': ''}",,0,False,1220001
15020915,1220001,1,691975,0,0,0,9,9,17,0,0,0,1403453543,21,0,"{'message': '因为有小伙伴求不同人的歌曲下载，干脆就打包好了，小伙伴们可自行选自己喜欢的：http://pan.baidu.com/s/1o64stC2', 'plat': 0, 'device': ''}",,0,False,1220001
165532096,1220002,1,39642644,0,0,0,0,0,4,0,0,0,1479831112,2,0,"{'message': '没人抢第四吗(ﾟДﾟ≡ﾟдﾟ)!?', 'plat': 0, 'device': ''}",,0,False,1220002
760325704,1220002,1,97182955,0,0,0,0,0,5,0,0,0,1525164304,1,0,"{'message': '1.6w播放只有4个评论是什么鬼？？？[小电视_汗]。。不管了先抢个第5吧', 'plat': 0, 'device': ''}",,0,False,1220002
103222365,1220002,1,9167584,0,0,0,0,0,3,0,0,0,1464005013,1,0,"{'message': '恩。。。(ﾟДﾟ≡ﾟдﾟ)!?', 'plat': 0, 'device': ''}",,0,False,1220002
153531160,1220003,1,3189201,0,0,0,0,0,1,0,0,0,1476531226,0,0,"{'message': '居然没评论', 'plat': 0, 'device': ''}",,0,False,1220003
645151390,1220007,1,20664285,0,0,0,0,0,6,0,0,0,1519098201,0,0,"{'message': '心痛啊', 'plat': 0, 'device': ''}",,0,False,1220007
16219116,1220007,1,505978,0,0,0,0,0,5,0,0,0,1406204061,0,0,"{'message': '求神秘按连接', 'plat': 0, 'device': ''}",,0,False,1220007
15020060,1220007,1,731732,0,0,0,0,0,4,0,0,0,1403451136,0,0,"{'message': 'BGM：天鼠Distress\n为什么标题要用Tell your world呢', 'plat': 0, 'device': ''}",,0,False,1220007
15481601,1220011,1,294576,0,0,0,0,0,1,0,0,0,1404770897,0,0,"{'message': '不行了这游戏好屌\n(°∀°)ﾉ', 'plat': 0, 'device': ''}",,0,False,1220011
15027017,1220020,1,4219061,0,0,0,0,0,3,0,0,0,1403495009,0,0,"{'message': '前2楼没了 抢个三楼', 'plat': 0, 'device': ''}",,0,False,1220020
15017720,1220020,1,1852453,0,0,0,0,0,2,0,0,0,1403446282,0,0,"{'message': '2L是我的', 'plat': 0, 'device': ''}",,0,False,1220020
15017701,1220020,1,1852453,0,0,0,0,0,1,0,0,0,1403446251,0,0,"{'message': '怒抢***', 'plat': 0, 'device': ''}",,0,False,1220020
145655769,1220027,1,23144190,0,0,0,0,0,1,2,0,0,1474555079,1,0,"{'message': '我只是单纯的想吸up主的***', 'plat': 0, 'device': ''}",,0,False,1220027
5739824958,1220022,1,122296130,0,0,0,0,0,23,0,0,0,1636531440,0,0,"{'message': '考古', 'plat': 0, 'device': ''}",,0,False,1220022
18596589,1220022,1,117710,0,0,0,0,0,22,0,0,0,1410263141,0,0,"{'message': '再看一遍，哎呦我去，生命黑P，毒奶不削，星际必亡！', 'plat': 0, 'device': ''}",,0,False,1220022
15047891,1220022,1,241901,0,0,0,0,0,21,0,0,0,1403564106,0,0,"{'message': '第二次把东方菇凉奶死了，小色太可怕', 'plat': 0, 'device': ''}",,0,False,1220022
112230494,1220023,1,5881448,0,0,0,2,2,2,0,0,0,1467278355,5,0,"{'message': '送我上热评：提示一下，只要是猫头鹰，至少是国家二级保护动物，这个人从哪里得到的小猫头鹰呢？必然是野外有人非法盗猎，捣毁了野生猫头鹰的窝带回来的。越是有人买，盗猎的人就会越多，野外的猫头鹰种群也会越岌岌可危。而且为了追求这样亲人的小鹰，盗猎者必然全力追求小鹰越小越好，要是扒来的小鹰不够小，还可能在鹰贩子那里就淘汰掉了，也就是把崽子掏出来，没人要就杀了。别看它小时长得可爱，长大了养不起看这主人扔不扔，这么小开始饲养，长大了被遗弃也不可能自己捕食，而且因为亲人，非常容易被再次盗猎，光是运输过程就足以死好几只这样的小鹰了。', 'plat': 0, 'device': ''}",,0,False,1220023
141659390,1220023,1,6526793,0,0,0,0,0,3,0,0,0,1473460752,1,0,"{'message': '小时候在农村一猫头鹰跑屋里来了 趁机摸了两把收了点利息', 'plat': 0, 'device': ''}",,0,False,1220023
33712609,1220023,1,308433,0,0,0,0,0,1,0,0,0,1435477657,0,0,"{'message': '扔粗去了，一定扔粗去了', 'plat': 0, 'device': ''}",,0,False,1220023
15015427,1220028,1,541397,0,0,0,0,0,4,0,0,0,1403442210,0,0,"{'message': '我又来顶主任了~', 'plat': 0, 'device': ''}",,0,False,1220028
15007337,1220028,1,950805,0,0,0,0,0,3,0,0,0,1403426924,0,0,"{'message': '主任真能玩，不过说了句粤语吧233333', 'plat': 0, 'device': ''}",,0,False,1220028
15002701,1220028,1,4219544,0,0,0,1,1,2,0,0,0,1403416491,0,0,"{'message': '***又没了。。。(╯°口°)╯(┴—┴', 'plat': 0, 'device': ''}",,0,False,1220028
