rpid,oid,type,mid,root,parent,dialog,count,rcount,floor,state,fansgrade,attr,ctime,like,action,content,replies,assist,show_follow,aid
5751402981,1060014,1,8488710,0,0,0,0,0,1,0,0,0,1636708832,0,0,"{'message': '開心，沒想到还有人帶十二国記玩', 'plat': 0, 'device': ''}",,0,False,1060014
12893625,1060018,1,2134469,0,0,0,0,0,2,0,0,0,1397352525,0,0,"{'message': '求材质包', 'plat': 0, 'device': ''}",,0,False,1060018
12892031,1060018,1,1713656,0,0,0,0,0,1,0,0,0,1397346343,0,0,"{'message': 'up我们一起来玩耍！Σ( ￣□￣||)', 'plat': 0, 'device': ''}",,0,False,1060018
3359031155,1060024,1,290495538,0,0,0,0,0,2,0,0,0,1597585661,0,0,"{'message': '刘畅别学了，学不会的', 'plat': 0, 'device': ''}",,0,False,1060024
12953015,1060024,1,410927,0,0,0,0,0,1,0,0,0,1397481585,0,0,"{'message': 'Σ( ￣□￣||)', 'plat': 0, 'device': ''}",,0,False,1060024
12881551,1060025,1,686500,0,0,0,2,2,1,0,0,0,1397315130,1,0,"{'message': '其实这个理论本来就有问题。只要溅射能造成配件损伤，你油箱就会被损伤，那你就会被打着火。\n毛子的酒从来就没停过', 'plat': 0, 'device': ''}",,0,False,1060025
88899891,1060025,1,218552,0,0,0,0,0,8,0,0,0,1457610544,0,0,"{'message': '小飞象的105短喷子，200米正面把59喷起火了……', 'plat': 0, 'device': ''}",,0,False,1060025
12903857,1060025,1,2016458,0,0,0,0,0,7,0,0,0,1397367204,0,0,"{'message': '来打脸啦', 'plat': 0, 'device': ''}",,0,False,1060025
4846966478,1060023,1,65002326,0,0,0,0,0,11,0,0,0,1625461988,0,0,"{'message': '[打call]', 'plat': 0, 'device': ''}",,0,False,1060023
1932086702,1060023,1,398331098,0,0,0,1,1,10,0,0,512,1567469662,0,0,"{'message': '关注你了哦！！！每个视频都应该得到支持。努力吧⊙▂⊙\n（⊙ｏ⊙）\n相当精致的作品啊', 'plat': 0, 'device': ''}",,0,False,1060023
720766437,1060023,1,3929110,0,0,0,0,0,9,0,0,0,1523086378,0,0,"{'message': '进B站收藏的第一个视频，时隔四年回来看看还是觉得很棒啊', 'plat': 0, 'device': ''}",,0,False,1060023
135490055,1060027,1,7997786,0,0,0,0,0,25,0,0,0,1472020719,0,0,"{'message': '(=・ω・=)好听', 'plat': 0, 'device': ''}",,0,False,1060027
14913131,1060027,1,2359955,0,0,0,0,0,24,0,0,0,1403096434,0,0,"{'message': '除了敖厂长和Z会第一段音高了以外其他的都不错', 'plat': 0, 'device': ''}",,0,False,1060027
14144846,1060027,1,3070703,0,0,0,0,0,23,0,0,0,1400944219,0,0,"{'message': '喜欢', 'plat': 0, 'device': ''}",,0,False,1060027
5588643824,1060034,1,1342153067,0,0,0,1,1,1,0,0,512,1634299213,1,0,"{'message': '来考古[脱单doge]', 'plat': 0, 'device': ''}",,0,False,1060034
12900389,1060035,1,750693,0,0,0,0,0,3,0,0,0,1397362664,1,0,"{'message': '没意思，除了xpeke的ID有点噱头', 'plat': 0, 'device': ''}",,0,False,1060035
12895403,1060035,1,491815,0,0,0,2,2,2,0,0,0,1397356605,0,0,"{'message': '作为一个来学习的人，我表示除了那个闪现很亮之外这个视频略无用。但即便是如此，那个闪现除了告诉我要冷静之外也没其他用处。新思路什么的，真心没得到。要说出彩，还不如去看那些牛人的精彩集锦。', 'plat': 0, 'device': ''}",,0,False,1060035
12881318,1060035,1,1838082,0,0,0,0,0,1,0,0,0,1397314829,0,0,"{'message': '(｀・ω・´)', 'plat': 0, 'device': ''}",,0,False,1060035
16863948,1060037,1,513092,0,0,0,0,0,6,0,0,0,1407398580,3,0,"{'message': '下次UP猪说话可以加字幕或者角色说完后空挡里说话', 'plat': 0, 'device': ''}",,0,False,1060037
12975612,1060037,1,114964,0,0,0,0,0,1,0,0,0,1397564891,2,0,"{'message': '等不急PSV的中文版了 来看UP的视频解解馋ε=ε=(ノ≧∇≦)ノ', 'plat': 0, 'device': ''}",,0,False,1060037
120931081,1060037,1,1511461,0,0,0,0,0,12,0,0,0,1469297397,1,0,"{'message': '挂了(╯°口°)╯(┴—┴', 'plat': 0, 'device': ''}",,0,False,1060037
5563619559,1060032,1,379849553,0,0,0,0,0,2,0,0,0,1633880776,0,0,"{'message': '好像13年看的这个视频了回不去了', 'plat': 0, 'device': ''}",,0,False,1060032
2054588891,1060032,1,44901699,0,0,0,0,0,1,0,0,0,1571941173,0,0,"{'message': '来了来了', 'plat': 0, 'device': ''}",,0,False,1060032
12881468,1060044,1,1613140,0,0,0,0,0,171,0,0,0,1397315030,11,0,"{'message': '竟然不是我大TB(╯°口°)╯(┴—┴\n说好的圣剑翻盘TB呢？\n说好的超鬼翻盘TB呢？\n说好的碾压速推TB呢？\n说好的无脑速推TB呢？\n\n\nTB：我不能忍(￣ε(#￣) Σ', 'plat': 0, 'device': ''}",,0,False,1060044
12913873,1060044,1,379242,0,0,0,2,2,566,0,0,0,1397382180,6,0,"{'message': '擦，正在写作业，酒神说到幽鬼先锋盾那块时，我写了个中国共产dang是中国工人阶级的先锋盾！', 'plat': 0, 'device': ''}",,0,False,1060044
12923744,1060044,1,3883959,0,0,0,0,0,641,0,0,0,1397396766,4,0,"{'message': '9神这么一说就想起那局，9神TB都5神装，推了对面一路，因为一个宝石的问题，两个队友闹小学生脾气，然后其中一个不断送~9神还不停语音说能让我好好推了睡觉么- -真心蛋疼╮(￣▽￣)╭', 'plat': 0, 'device': ''}",,0,False,1060044
212883741,1060045,1,8866581,0,0,0,0,0,77,0,0,0,1488638909,11,0,"{'message': '王源真他妈好看 小说人物即视感', 'plat': 0, 'device': ''}",,0,False,1060045
12897277,1060045,1,2906902,0,0,0,0,0,23,0,0,0,1397359570,9,0,"{'message': '头一次没有画面我敢听了一个多小时，主持人好评', 'plat': 0, 'device': ''}",,0,False,1060045
12905707,1060045,1,365254,0,0,0,0,0,30,0,0,0,1397369614,8,0,"{'message': 'J家开闭网配TF……再也没什么次元墙_(:з」∠)_', 'plat': 0, 'device': ''}",,0,False,1060045
12917271,1060051,1,222024,0,0,0,0,0,2,0,0,0,1397386950,0,0,"{'message': 'ε=ε=(ノ≧∇≦)ノ', 'plat': 0, 'device': ''}",,0,False,1060051
12892264,1060051,1,816608,0,0,0,0,0,1,0,0,0,1397347699,0,0,"{'message': '（￣▽￣）无力吐槽~~', 'plat': 0, 'device': ''}",,0,False,1060051
3033665953,1060056,1,59465909,0,0,0,0,0,7,0,0,0,1592056229,3,0,"{'message': '01号欧豪02号张阳阳\n舞台上欧豪是张扬的 台下是张阳阳的', 'plat': 0, 'device': ''}",,0,False,1060056
148338608,1060056,1,33286689,0,0,0,0,0,1,0,0,0,1475319126,3,0,"{'message': '全是糖啊啊啊啊啊啊啊，好爱up主', 'plat': 0, 'device': ''}",,0,False,1060056
1137558768,1060056,1,161170883,0,0,0,0,0,4,0,0,0,1540026119,2,0,"{'message': '今天欧阳过年！！', 'plat': 0, 'device': ''}",,0,False,1060056
2703487726,1060068,1,2102130,0,0,0,0,0,7,0,0,1024,1586680043,0,0,"{'message': '打卡 404线上演唱会新歌初见[加油武汉]', 'plat': 0, 'device': ''}",,0,False,1060068
1522430432,1060068,1,2102130,0,0,0,0,0,6,0,0,0,1555064585,0,0,"{'message': '打卡 5月15新专了解一下(=・ω・=)', 'plat': 0, 'device': ''}",,0,False,1060068
1440105603,1060068,1,173579792,0,0,0,1,1,5,0,0,512,1551974979,0,0,"{'message': '从鬼泣视频来[小电视_笑]', 'plat': 0, 'device': ''}",,0,False,1060068
13969925,1060067,1,311719,0,0,0,1,1,1,0,0,0,1400403923,0,0,"{'message': '这段录像是出自哪里的？(&quot;▔□▔)/', 'plat': 0, 'device': ''}",,0,False,1060067
78201205,1060065,1,3379951,0,0,0,15,15,21,0,0,0,1453461109,121,0,"{'message': '同喜欢7P的大叔', 'plat': 0, 'device': ''}",,0,False,1060065
753136304,1060065,1,773215,0,0,0,11,9,46,0,0,2,1524841739,71,0,"{'message': '2018年的我又回来了…最近去youtube那边观察了一下今年度的各种电吉他比赛 平心而论 居然一年不如一年好听了 一堆比赛走起了朋克金属硬核路线（没有贬低的意思） 回过头来看 果然还是2013年的曲子最能让人有发自内心的、对吉他美妙旋律的享受 这种感觉估计很难找回来了 当然 我接下来还会持续关注一下2018年度的各个吉他比赛 若有最新动态 我会尽早进行搬运 还请各位尽情享受', 'plat': 0, 'device': ''}",,0,False,1060065
228262227,1060065,1,773215,0,0,0,18,16,37,0,0,0,1491119322,54,0,"{'message': '各位好！我是从2017年穿越回来的UP主。距离我上传这个视频将逾三年，得到来自各位音乐爱好者的支持厚爱，感谢之情溢于言表。\n      这几年的印象里面，虽然每年Ibanez的比赛课题曲推陈出新，但是记忆中，私以为2013年的这一首课题曲demo是最好听的，没有之一。\n      有许多小伙伴受到这一首demo伴奏曲的极大感染，极力想获得这首歌的伴奏，一欲小试牛刀。因此UP主我找来了曲子的伴奏，各位可自由下载，一展你的想象力！', 'plat': 0, 'device': ''}",,0,False,1060065
12880478,1060061,1,67463,0,0,0,0,0,1,2,0,0,1397313875,1,0,"{'message': 'ε=ε=(ノ≧∇≦)ノ好棒好棒 不亏是政委wwwww  \n而且PV做的好厉害 各种童年游戏身影', 'plat': 0, 'device': ''}",,0,False,1060061
12910502,1060061,1,325953,0,0,0,0,0,3,0,0,0,1397376784,0,0,"{'message': '政委美如画，造型好顶赞', 'plat': 0, 'device': ''}",,0,False,1060061
12899565,1060061,1,1515673,0,0,0,0,0,2,0,0,0,1397361612,0,0,"{'message': '(=・ω・=)', 'plat': 0, 'device': ''}",,0,False,1060061
3012751441,1060066,1,435792720,0,0,0,1,1,4,0,0,0,1591631319,2,0,"{'message': '考古', 'plat': 0, 'device': ''}",,0,False,1060066
138789960704,1060066,1,273110957,0,0,0,0,0,8,0,0,0,1669223013,0,0,"{'message': '挖坟', 'plat': 0, 'device': ''}",,0,False,1060066
5218378057,1060066,1,101508830,0,0,0,0,0,7,0,0,0,1629517575,0,0,"{'message': '地图名：Lost', 'plat': 0, 'device': ''}",,0,False,1060066
44522030,1060072,1,419397,0,0,0,0,0,4,0,0,0,1444973503,0,0,"{'message': '好好好！', 'plat': 0, 'device': ''}",,0,False,1060072
24747557,1060072,1,215831,0,0,0,0,0,3,0,0,0,1423237264,0,0,"{'message': '赞美好人p，收了', 'plat': 0, 'device': ''}",,0,False,1060072
19790135,1060072,1,494417,0,0,0,0,0,2,0,0,0,1412762773,0,0,"{'message': '收走了233', 'plat': 0, 'device': ''}",,0,False,1060072
12897223,1060071,1,702034,0,0,0,0,0,1,0,0,0,1397359523,0,0,"{'message': '很棒！比之前的好！', 'plat': 0, 'device': ''}",,0,False,1060071
12899181,1060074,1,2893516,0,0,0,0,0,9,0,0,0,1397361212,1,0,"{'message': '支持一下', 'plat': 0, 'device': ''}",,0,False,1060074
117196996448,1060074,1,100711116,0,0,0,0,0,13,0,0,0,1655464469,0,0,"{'message': '没想到现在也没过。。。', 'plat': 0, 'device': ''}",,0,False,1060074
12983105,1060074,1,510734,0,0,0,0,0,12,0,0,0,1397578858,0,0,"{'message': '(╯°口°)╯(┴—┴', 'plat': 0, 'device': ''}",,0,False,1060074
12924700,1060070,1,3380304,0,0,0,0,0,14,0,0,0,1397398283,3,0,"{'message': '太可爱了，阮妹萌死我了～\n', 'plat': 0, 'device': ''}",,0,False,1060070
601421796,1060070,1,254599848,0,0,0,0,0,27,0,0,0,1516982752,1,0,"{'message': '我我我是第一个推荐，激动', 'plat': 0, 'device': ''}",,0,False,1060070
179959170,1060070,1,19276340,0,0,0,0,0,24,0,0,0,1483248082,1,0,"{'message': '阿阮是我的谁跟我抢我跟谁急', 'plat': 0, 'device': ''}",,0,False,1060070
12892918,1060076,1,1280908,0,0,0,1,1,1,0,0,0,1397350392,0,0,"{'message': '不错啊  调教点赞！！(°∀°)ﾉ', 'plat': 0, 'device': ''}",,0,False,1060076
118265869264,1060073,1,242017815,0,0,0,1,1,2,0,0,512,1656179023,0,0,"{'message': '14年入坑小破站的居然至今不是lv6[doge][doge]', 'plat': 0, 'device': ''}",,0,False,1060073
18656971,1060073,1,5686424,0,0,0,1,1,1,0,0,0,1410418263,0,0,"{'message': '求下载……(´；ω；`)', 'plat': 0, 'device': ''}",,0,False,1060073
3317186773,1060080,1,580568162,0,0,0,1,1,6,0,0,0,1596957882,2,0,"{'message': '仲邑飛鳥(故人)', 'plat': 0, 'device': ''}",,0,False,1060080
12896975,1060080,1,798108,0,0,0,1,1,5,0,0,0,1397359274,0,0,"{'message': '什么是音mad对抗战？', 'plat': 0, 'device': ''}",,0,False,1060080
12894778,1060080,1,530703,0,0,0,0,0,4,0,0,0,1397355407,0,0,"{'message': '我突然发现我的原曲写错了……', 'plat': 0, 'device': ''}",,0,False,1060080
39449927,1060094,1,8798160,0,0,0,0,0,7,0,0,0,1440590915,5,0,"{'message': '封面真好看2333', 'plat': 0, 'device': ''}",,0,False,1060094
222659449,1060094,1,59239597,0,0,0,2,2,10,0,0,0,1490278295,3,0,"{'message': '这是凯源千文吗(･∀･)简直拆了我的本命cp，虽然这两对我也挺萌的', 'plat': 0, 'device': ''}",,0,False,1060094
298238250,1060094,1,11123918,0,0,0,0,0,11,0,0,0,1498727118,1,0,"{'message': '二文退出好久了，不知道现在开不开心', 'plat': 0, 'device': ''}",,0,False,1060094
15486685,1060093,1,700703,0,0,0,0,0,2,0,0,0,1404788173,0,0,"{'message': '好赞  必须顶', 'plat': 0, 'device': ''}",,0,False,1060093
12933936,1060093,1,469963,0,0,0,0,0,1,0,0,0,1397425712,0,0,"{'message': '盗笔点赞。', 'plat': 0, 'device': ''}",,0,False,1060093
23772673,1060091,1,4339149,0,0,0,1,1,9,0,0,0,1421464993,37,0,"{'message': '台湾是一个国家你搞笑，美帝早在76年就跟台湾断交了你过来告诉我他是一个国家？他在联合国有合法席位吗？\n', 'plat': 0, 'device': ''}",,0,False,1060091
29244984,1060091,1,4625838,0,0,0,0,0,11,0,0,0,1429335537,20,0,"{'message': '其实GCD和国民党根本没签过停战协定，台湾也没宣布独立过，法理上大陆和台湾只能算一个国家内对立的两个政权', 'plat': 0, 'device': ''}",,0,False,1060091
81107784,1060091,1,14887276,0,0,0,3,3,14,0,0,0,1453917180,4,0,"{'message': '那些说台湾是国家的人 先去找找联合国里有没有台湾 再去看看奥运会他们升什么旗 最后 弹幕里那位说：除了中国没人承认台湾是中国的。那位*** 麻烦你去查查全世界两百多个国家有几个和台湾建交 再去看看所有和PRC建交的国家的建交公报里写了什么', 'plat': 0, 'device': ''}",,0,False,1060091
97710246,1060097,1,17357891,0,0,0,0,0,37,0,0,0,1461764591,2,0,"{'message': '棒棒棒！！27,里包子，云雀，最还原了！然后我想笑，family的梗，原版里包子一直是把它唱成费米粒的……笑场的感觉', 'plat': 0, 'device': ''}",,0,False,1060097
12901929,1060097,1,668890,0,0,0,2,2,9,0,0,0,1397364601,2,0,"{'message': '里包子好还原w', 'plat': 0, 'device': ''}",,0,False,1060097
218708918,1060097,1,13960250,0,0,0,0,0,40,0,0,0,1489666967,1,0,"{'message': '等等(°∀°)ﾉ下载地址无效了', 'plat': 0, 'device': ''}",,0,False,1060097
12894573,1060105,1,3895608,0,0,0,26,26,266,0,0,0,1397354955,201,0,"{'message': '这翻越看越神秘，这楼要是过2千我直播吃电脑，再来切jj', 'plat': 0, 'device': ''}",,0,False,1060105
28883571,1060105,1,7156025,0,0,0,3,3,507,0,0,0,1428804803,72,0,"{'message': '生子当如一条乐啊！', 'plat': 0, 'device': ''}",,0,False,1060105
119056073,1060105,1,22000390,0,0,0,5,4,572,6,0,0,1468866280,36,0,"{'message': '大爱万里花（虽然有点小腹黑）！说真的，如果会有一个女孩为你而改变这么多，你难道不会感动？心疼花。果断屏蔽那些刷‘’套路 套路‘’什么的。真心讨厌.（￣へ￣）', 'plat': 0, 'device': ''}",,0,False,1060105
12999876,1060106,1,2680349,0,0,0,0,0,1,0,0,0,1397654645,0,0,"{'message': '抢个首座、', 'plat': 0, 'device': ''}",,0,False,1060106
22486632,1060103,1,6951126,0,0,0,0,0,2,0,0,0,1418800357,0,0,"{'message': '好像要改过的模型呀。。。', 'plat': 0, 'device': ''}",,0,False,1060103
12892207,1060103,1,1515015,0,0,0,4,4,1,0,0,0,1397347399,0,0,"{'message': '求连接代码', 'plat': 0, 'device': ''}",,0,False,1060103
83298015,1060118,1,11327452,0,0,0,0,0,11,0,0,0,1454929767,1,0,"{'message': '卧槽以为看见了天国的木吉。。。', 'plat': 0, 'device': ''}",,0,False,1060118
17842530,1060118,1,186918,0,0,0,0,0,7,0,0,0,1408949711,1,0,"{'message': '这是我听过那么多版本中，最好听的一个《世界灯罩》！', 'plat': 0, 'device': ''}",,0,False,1060118
26913537,1060118,1,6397564,0,0,0,0,0,10,0,0,0,1425983584,0,0,"{'message': '只听1p就被美哭了⊙▽⊙声线真是...太!美!了!', 'plat': 0, 'device': ''}",,0,False,1060118
12896697,1060110,1,1523573,0,0,0,0,0,2,0,0,0,1397359011,0,0,"{'message': '(°∀°)ﾉ转圈速度真是瞎', 'plat': 0, 'device': ''}",,0,False,1060110
12892246,1060110,1,2271920,0,0,0,0,0,1,0,0,0,1397347613,0,0,"{'message': '紗髪真舒服_(･ω･」∠)_', 'plat': 0, 'device': ''}",,0,False,1060110
12899113,1060116,1,1488988,0,0,0,1,1,5,0,0,0,1397361141,0,0,"{'message': '发AUTO君会被骂的 下回我不发AUTO君了', 'plat': 0, 'device': ''}",,0,False,1060116
12896573,1060116,1,1523573,0,0,0,1,1,4,0,0,0,1397358880,0,0,"{'message': '(ﾟДﾟ≡ﾟдﾟ)!?我的1L', 'plat': 0, 'device': ''}",,0,False,1060116
12893241,1060116,1,380119,0,0,0,0,0,3,0,0,0,1397351392,0,0,"{'message': '真白姥爷的一楼没了(°∀°)ﾉ', 'plat': 0, 'device': ''}",,0,False,1060116
168005405,1060121,1,626532,0,0,0,0,0,2,0,0,0,1480503726,0,0,"{'message': '(=・ω・=)', 'plat': 0, 'device': ''}",,0,False,1060121
13585690,1060121,1,2835152,0,0,0,0,0,1,0,0,0,1399270479,0,0,"{'message': '药不能停啊。。。', 'plat': 0, 'device': ''}",,0,False,1060121
3308844282,1060128,1,37861900,0,0,0,0,0,3,0,0,0,1596823165,0,0,"{'message': '小姑娘挺健谈的鸭', 'plat': 0, 'device': ''}",,0,False,1060128
15019179,1060128,1,3645012,0,0,0,0,0,2,0,0,0,1403449216,0,0,"{'message': '看了你空间给你个关注。 -，- 空间背景大爱！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！', 'plat': 0, 'device': ''}",,0,False,1060128
13158437,1060128,1,379242,0,0,0,1,1,1,0,0,0,1398087228,0,0,"{'message': '吧里见过这个游戏～(￣▽￣～)(～￣▽￣)～感觉挺有意思的', 'plat': 0, 'device': ''}",,0,False,1060128
12891698,1060136,1,348785,0,0,0,2,2,30,0,0,0,1397344401,23,0,"{'message': '感觉是籽岷第一次分P阿！~(੭ु ›ω‹ )੭ु⁾⁾辛苦了…以及我又来晚了(╥﹏╥)', 'plat': 0, 'device': ''}",,0,False,1060136
12881712,1060136,1,3173776,0,0,0,5,5,3,0,0,0,1397315294,15,0,"{'message': '比粉字儿前～【话说籽岷你真的看过B站的评论区么。。。】', 'plat': 0, 'device': ''}",,0,False,1060136
12924867,1060136,1,2617317,0,0,0,0,0,50,0,0,0,1397398533,7,0,"{'message': '我就想问问UP主去过浩方的服务器吗 ？', 'plat': 0, 'device': ''}",,0,False,1060136
75336902,1060135,1,15092386,0,0,0,0,0,7,0,0,0,1451692515,0,0,"{'message': 'Bgm不就是re:make吗？', 'plat': 0, 'device': ''}",,0,False,1060135
14129690,1060135,1,3660750,0,0,0,0,0,6,0,0,0,1400918456,0,0,"{'message': 'Σ( ￣□￣||)求BGM的说', 'plat': 0, 'device': ''}",,0,False,1060135
12951994,1060135,1,309653,0,0,0,0,0,4,0,0,0,1397479964,0,0,"{'message': '很赞！就是曲子太烂大街了。。。', 'plat': 0, 'device': ''}",,0,False,1060135
117460880,1060132,1,21231841,0,0,0,0,0,6,0,0,0,1468517763,0,0,"{'message': '求头发视频，已关注(°∀°)ﾉ', 'plat': 0, 'device': ''}",,0,False,1060132
13105504,1060132,1,809942,0,0,0,4,2,5,0,0,0,1397967573,0,0,"{'message': '哎？可以呀2楼的亲～w', 'plat': 0, 'device': ''}",,0,False,1060132
13059094,1060132,1,3856459,0,0,0,0,0,4,0,0,0,1397867928,0,0,"{'message': '看看学习下', 'plat': 0, 'device': ''}",,0,False,1060132
12920554,1060144,1,52379,0,0,0,0,0,2,0,0,0,1397392092,0,0,"{'message': '(⌒▽⌒)', 'plat': 0, 'device': ''}",,0,False,1060144
12897332,1060144,1,433108,0,0,0,0,-12,1,0,0,0,1397359623,0,0,"{'message': '(=・ω・=)', 'plat': 0, 'device': ''}",,0,False,1060144
13171949,1060143,1,3397178,0,0,0,0,0,3,0,0,0,1398142903,0,0,"{'message': '(╯°口°)╯(┴—┴', 'plat': 0, 'device': ''}",,0,False,1060143
12919445,1060143,1,52379,0,0,0,0,0,2,0,0,0,1397390401,0,0,"{'message': '（￣▽￣）', 'plat': 0, 'device': ''}",,0,False,1060143
12897293,1060143,1,433108,0,0,0,0,0,1,0,0,0,1397359588,0,0,"{'message': '(〜￣△￣)〜', 'plat': 0, 'device': ''}",,0,False,1060143
12904424,1060147,1,331282,0,0,0,0,0,3,0,0,0,1397367950,0,0,"{'message': '乔老师一生顶', 'plat': 0, 'device': ''}",,0,False,1060147
12895800,1060147,1,115395,0,0,0,0,0,2,0,0,0,1397357458,0,0,"{'message': '很想知道那个乱来的圣骑卡组是怎样的', 'plat': 0, 'device': ''}",,0,False,1060147
12889663,1060147,1,1289083,0,0,0,0,0,1,0,0,0,1397325285,0,0,"{'message': '老师壕无人性啊', 'plat': 0, 'device': ''}",,0,False,1060147
12894406,1060145,1,1726223,0,0,0,0,0,2,0,0,0,1397354592,1,0,"{'message': '好评‘    ', 'plat': 0, 'device': ''}",,0,False,1060145
280265889,1060145,1,94644782,0,0,0,0,0,3,0,0,0,1497018130,1,0,"{'message': '这就是dota阿', 'plat': 0, 'device': ''}",,0,False,1060145
12892402,1060145,1,3367869,0,0,0,0,0,1,0,0,0,1397348352,0,0,"{'message': '汗、', 'plat': 0, 'device': ''}",,0,False,1060145
13017713,1060146,1,1673382,0,0,0,0,0,4,0,0,0,1397728799,0,0,"{'message': '老哥。。。这期的是不是上次我没有催你你丫的不打算出了啊。。。。。。等的我好艰辛。。。。。', 'plat': 0, 'device': ''}",,0,False,1060146
12919616,1060146,1,2170886,0,0,0,0,0,3,0,0,0,1397390659,0,0,"{'message': '图包福利向←_←不过我喜欢', 'plat': 0, 'device': ''}",,0,False,1060146
12896185,1060146,1,357392,0,0,0,0,0,2,0,0,0,1397358265,0,0,"{'message': '强哥2l', 'plat': 0, 'device': ''}",,0,False,1060146
2275361602,1060158,1,11963709,0,0,0,0,0,8,0,0,1024,1579447754,0,0,"{'message': '昔日意气风发，鲜衣怒马，一日踏遍长安花；如今谨小慎微，唯唯诺诺；万言万当，不如一默。\n可惜可叹，当年少年已白头；呜呼哀哉，曾经鸿鹄伏地走。', 'plat': 0, 'device': ''}",,0,False,1060158
12919390,1060158,1,2478534,0,0,0,0,0,7,0,0,0,1397390309,0,0,"{'message': '看看  ', 'plat': 0, 'device': ''}",,0,False,1060158
12905138,1060158,1,1581539,0,0,0,0,0,6,0,0,0,1397368883,0,0,"{'message': '顶——骚年', 'plat': 0, 'device': ''}",,0,False,1060158
14293719,1060156,1,288563,0,0,0,0,0,4,0,0,0,1401432769,0,0,"{'message': '终于完结了，硬币走你', 'plat': 0, 'device': ''}",,0,False,1060156
12961086,1060156,1,2661148,0,0,0,1,1,3,0,0,0,1397506911,0,0,"{'message': '好在意人物志的男主啊=。=', 'plat': 0, 'device': ''}",,0,False,1060156
12936960,1060156,1,2207580,0,0,0,3,2,2,0,0,0,1397446343,0,0,"{'message': '(^・ω・^ )UP的声音很好听……这游戏高能吗？胆小君求高能', 'plat': 0, 'device': ''}",,0,False,1060156
