rpid,oid,type,mid,root,parent,dialog,count,rcount,floor,state,fansgrade,attr,ctime,like,action,content,replies,assist,show_follow,aid
12389776,1000007,1,126992,0,0,0,13,13,104,0,0,0,1395679231,224,0,"{'message': '从1000000打到这里+1', 'plat': 0, 'device': ''}",,0,False,1000007
12042439,1000007,1,83986,0,0,0,9,7,37,0,0,0,1394335448,72,0,"{'message': '一路过来，好多想抢百万投稿的炮灰', 'plat': 0, 'device': ''}",,0,False,1000007
241576579,1000007,1,103064,0,0,0,2,2,129,0,0,0,1492792799,44,0,"{'message': 'B站投稿过千万啦~其实我是打av10000007少打了一个零才进来的...不过也曾经是个东方众所以就听完了(つω⊂)av10000008也有些东方相关就是啦~\n然后我惊奇地发现竟然收藏过...看来当年也做过一遍相同的事啊(´；ω；｀)', 'plat': 0, 'device': ''}",,0,False,1000007
12071519,1000014,1,501345,0,0,0,4,2,21,0,0,0,1394435391,30,0,"{'message': '一年前还是连摸琴的姿势都不正确 如今已经是大触 （￣▽￣）', 'plat': 0, 'device': ''}",,0,False,1000014
12024404,1000014,1,461960,0,0,0,2,2,4,0,0,0,1394272426,11,0,"{'message': '曲组喜欢(&quot;▔□▔)/（5:00前是这样\n这什么玩意啊(╯°口°)╯(┴—┴（5:00后是这样', 'plat': 0, 'device': ''}",,0,False,1000014
12048514,1000014,1,409062,0,0,0,1,1,16,2,0,0,1394349227,10,0,"{'message': '(°∀°)ﾉ背景图来啦~\nhttp://www.pixiv.net/member_illust.php?mode=medium&amp;illust_id=42118242\nA菌我来打广告了233', 'plat': 0, 'device': ''}",,0,False,1000014
72217472,1000018,1,18385610,0,0,0,0,0,26,0,0,0,1450064824,9,0,"{'message': '全靠音乐来平心静气了，要不然我都要复习得暴走了', 'plat': 0, 'device': ''}",,0,False,1000018
14006618,1000018,1,1281114,0,0,0,1,1,19,0,0,0,1400506588,8,0,"{'message': '( ´_ゝ｀)阿婆主！！网址链接找不到啊！！！快回来重新发还能愉快的玩耍！！！', 'plat': 0, 'device': ''}",,0,False,1000018
12312132,1000018,1,3595847,0,0,0,0,0,18,0,0,0,1395449129,4,0,"{'message': '曲图包', 'plat': 0, 'device': ''}",,0,False,1000018
12039220,1000010,1,131986,0,0,0,2,2,8,0,0,0,1394312256,36,0,"{'message': '从av999998来看av1000010了...', 'plat': 0, 'device': ''}",,0,False,1000010
