account,count,num,size,aid
3,3,1,3,1030373
4,4,1,3,1030376
2,2,1,3,1030372
10,10,1,3,1030374
0,0,1,3,1030370
8,5,1,3,1030385
11,6,1,3,1030383
1,1,1,3,1030382
6,5,1,3,1030387
21,12,1,3,1030395
21,16,1,3,1030394
20,16,1,3,1030393
29,18,1,3,1030396
1,1,1,3,1030402
8,5,1,3,1030407
7,7,1,3,1030403
3,2,1,3,1030400
6,6,1,3,1030404
17,8,1,3,1030411
11,8,1,3,1030416
69,45,1,3,1030412
28,22,1,3,1030417
0,0,1,3,1030424
5,5,1,3,1030434
35,31,1,3,1030432
8,8,1,3,1030437
2,2,1,3,1030448
2,3,1,3,1030446
0,0,1,3,1030441
3,3,1,3,1030451
0,0,1,3,1030456
8,5,1,3,1030457
21,19,1,3,1030453
7,5,1,3,1030454
21,12,1,3,1030455
4,5,1,3,1030461
236,233,1,3,1030465
0,0,1,3,1030468
2,2,1,3,1030463
3,5,1,3,1030460
4,4,1,3,1030467
9,6,1,3,1030464
0,0,1,3,1030472
21,15,1,3,1030474
10,13,1,3,1030475
16,15,1,3,1030477
34,33,1,3,1030486
49,44,1,3,1030480
2,2,1,3,1030494
5,5,1,3,1030498
14,11,1,3,1030495
80,61,1,3,1030504
4,4,1,3,1030506
2,2,1,3,1030505
28,22,1,3,1030517
17,17,1,3,1030514
1,1,1,3,1030512
2,2,1,3,1030518
1,1,1,3,1030513
0,0,1,3,1030511
177,111,1,3,1030516
5,6,1,3,1030526
1,1,1,3,1030528
1,1,1,3,1030533
1,1,1,3,1030536
41,27,1,3,1030534
2,1,1,3,1030535
43,45,1,3,1030537
5,4,1,3,1030543
3,2,1,3,1030542
0,0,1,3,1030544
8,8,1,3,1030546
0,1,1,3,1030551
4,4,1,3,1030555
1,1,1,3,1030558
0,0,1,3,1030557
29,17,1,3,1030554
5,2,1,3,1030556
11,9,1,3,1030565
6,5,1,3,1030566
1,1,1,3,1030568
3,3,1,3,1030562
0,0,1,3,1030570
8,8,1,3,1030576
0,0,1,3,1030571
5,5,1,3,1030575
12,8,1,3,1030577
36,29,1,3,1030572
0,0,1,3,1030580
1,1,1,3,1030588
22,19,1,3,1030586
16,12,1,3,1030582
52,46,1,3,1030592
26,25,1,3,1030593
6,6,1,3,1030602
6,6,1,3,1030611
0,0,1,3,1030610
2,2,1,3,1030617
17,15,1,3,1030613
1,2,1,3,1030614
1246,787,1,3,1030627
18,12,1,3,1030623
23,20,1,3,1030625
3,3,1,3,1030634
4,4,1,3,1030630
4,3,1,3,1030632
2,1,1,3,1030638
3,3,1,3,1030636
4,4,1,3,1030643
21,12,1,3,1030642
47,24,1,3,1030648
6,2,1,3,1030645
38,17,1,3,1030641
41,20,1,3,1030657
0,0,1,3,1030666
7,6,1,3,1030660
6,6,1,3,1030675
27,19,1,3,1030676
0,0,1,3,1030678
2,2,1,3,1030674
9,7,1,3,1030684
5,5,1,3,1030683
14,11,1,3,1030681
4,2,1,3,1030688
21,21,1,3,1030682
0,0,1,3,1030694
6,6,1,3,1030693
0,0,1,3,1030696
2,1,1,3,1030691
20,13,1,3,1030695
5,5,1,3,1030705
16,16,1,3,1030706
2,2,1,3,1030703
4,4,1,3,1030708
1,1,1,3,1030711
10,7,1,3,1030715
6,4,1,3,1030713
1,1,1,3,1030716
22,23,1,3,1030718
2,3,1,3,1030721
132,118,1,3,1030723
14,13,1,3,1030725
4,4,1,3,1030732
2,2,1,3,1030735
1,1,1,3,1030737
23,7,1,3,1030738
0,0,1,3,1030741
27,10,1,3,1030747
125,72,1,3,1030742
10,7,1,3,1030740
4,4,1,3,1030745
15,15,1,3,1030743
2,2,1,3,1030746
7,7,1,3,1030753
0,0,1,3,1030756
0,0,1,3,1030754
3,3,1,3,1030758
0,0,1,3,1030766
2,2,1,3,1030762
0,0,1,3,1030765
14,13,1,3,1030767
4,3,1,3,1030773
3,3,1,3,1030775
2,2,1,3,1030774
3,3,1,3,1030771
11,11,1,3,1030787
15,8,1,3,1030780
11,10,1,3,1030783
4,4,1,3,1030782
10,9,1,3,1030786
4,4,1,3,1030791
0,0,1,3,1030802
3,3,1,3,1030801
8,2,1,3,1030806
1,1,1,3,1030804
5,4,1,3,1030808
4,4,1,3,1030800
43,26,1,3,1030803
1,1,1,3,1030807
4,4,1,3,1030810
0,0,1,3,1030817
41,27,1,3,1030815
509,423,1,3,1030816
2,2,1,3,1030812
4,3,1,3,1030821
0,0,1,3,1030826
2,1,1,3,1030824
4,4,1,3,1030820
5,5,1,3,1030828
0,0,1,3,1030832
3,3,1,3,1030837
1,1,1,3,1030834
7,4,1,3,1030833
4,2,1,3,1030838
1,1,1,3,1030841
1,1,1,3,1030843
2,2,1,3,1030853
0,0,1,3,1030854
1,1,1,3,1030858
5,4,1,3,1030855
2,2,1,3,1030856
11,11,1,3,1030857
3,2,1,3,1030851
5659,3603,1,3,1030861
0,0,1,3,1030863
0,0,1,3,1030865
10,10,1,3,1030860
2,2,1,3,1030878
1,1,1,3,1030877
3,1,1,3,1030870
1,1,1,3,1030872
14,12,1,3,1030873
1,1,1,3,1030871
3,3,1,3,1030874
0,0,1,3,1030875
2,2,1,3,1030876
37,28,1,3,1030883
0,0,1,3,1030888
70,47,1,3,1030885
45,25,1,3,1030887
50,49,1,3,1030886
17,9,1,3,1030894
14,10,1,3,1030896
4,2,1,3,1030890
0,0,1,3,1030902
348,284,1,3,1030906
2,2,1,3,1030903
6,6,1,3,1030904
1,1,1,3,1030908
0,0,1,3,1030915
29,27,1,3,1030911
1,1,1,3,1030918
37,30,1,3,1030916
1,1,1,3,1030910
0,0,1,3,1030914
1,2,1,3,1030913
0,0,1,3,1030912
0,0,1,3,1030917
1,1,1,3,1030921
1,1,1,3,1030924
216,198,1,3,1030928
22,21,1,3,1030923
2,2,1,3,1030920
4,3,1,3,1030926
8,8,1,3,1030925
0,0,1,3,1030930
11,11,1,3,1030933
51,51,1,3,1030937
0,0,1,3,1030944
108,51,1,3,1030948
0,0,1,3,1030941
3,3,1,3,1030943
9,6,1,3,1030940
0,0,1,3,1030952
0,0,1,3,1030958
0,0,1,3,1030956
3,3,1,3,1030953
8,8,1,3,1030951
0,0,1,3,1030961
0,0,1,3,1030966
107,36,1,3,1030967
0,0,1,3,1030960
8,7,1,3,1030963
5,5,1,3,1030973
6,5,1,3,1030970
41,20,1,3,1030974
17,13,1,3,1030971
0,0,1,3,1030983
4,5,1,3,1030982
0,0,1,3,1030988
1,1,1,3,1030987
424,292,1,3,1030986
1,1,1,3,1030990
2,2,1,3,1030996
6,2,1,3,1031000
0,0,1,3,1031002
42,32,1,3,1031007
43,42,1,3,1031008
2049,1676,1,3,1031003
0,0,1,3,1031015
9,7,1,3,1031016
157,116,1,3,1031018
11,8,1,3,1031014
0,0,1,3,1031020
11,31,1,3,1031021
9,8,1,3,1031023
37,24,1,3,1031026
0,0,1,3,1031036
2212,763,1,3,1031038
0,0,1,3,1031030
3,3,1,3,1031033
1,1,1,3,1031047
2,1,1,3,1031046
78,65,1,3,1031048
2,2,1,3,1031040
1,1,1,3,1031051
89,29,1,3,1031053
2,2,1,3,1031056
2,2,1,3,1031050
0,0,1,3,1031054
6,6,1,3,1031057
0,0,1,3,1031063
0,0,1,3,1031067
3,3,1,3,1031062
6,5,1,3,1031061
23,12,1,3,1031060
8,5,1,3,1031071
1,1,1,3,1031070
8,7,1,3,1031076
228,182,1,3,1031078
2,1,1,3,1031083
32,16,1,3,1031086
17,10,1,3,1031087
1,1,1,3,1031091
2,2,1,3,1031096
0,0,1,3,1031104
1,1,1,3,1031105
43,31,1,3,1031100
9,8,1,3,1031115
11,11,1,3,1031118
87,71,1,3,1031116
3,4,1,3,1031110
2,1,1,3,1031113
0,0,1,3,1031123
11,13,1,3,1031126
11,9,1,3,1031128
35,29,1,3,1031120
3,3,1,3,1031127
3,3,1,3,1031124
4,4,1,3,1031130
11,6,1,3,1031138
25,14,1,3,1031136
2,2,1,3,1031135
13,5,1,3,1031134
6,6,1,3,1031141
3,1,1,3,1031140
212,83,1,3,1031143
7,6,1,3,1031146
2,2,1,3,1031154
206,155,1,3,1031157
137,93,1,3,1031153
5,3,1,3,1031156
0,0,1,3,1031151
1,1,1,3,1031162
0,0,1,3,1031168
33,25,1,3,1031165
31,21,1,3,1031166
7,7,1,3,1031160
0,0,1,3,1031164
1,1,1,3,1031172
31,22,1,3,1031178
2,2,1,3,1031177
91,61,1,3,1031174
4,4,1,3,1031171
2,2,1,3,1031176
22,20,1,3,1031184
4,6,1,3,1031181
3,3,1,3,1031187
74,32,1,3,1031182
1,1,1,3,1031185
2,2,1,3,1031188
0,0,1,3,1031192
51,29,1,3,1031195
11,9,1,3,1031197
5,5,1,3,1031194
9,7,1,3,1031198
10,3,1,3,1031191
0,0,1,3,1031202
3,2,1,3,1031207
6,4,1,3,1031203
7,8,1,3,1031201
1,1,1,3,1031206
12,7,1,3,1031200
2828,2065,1,3,1031213
1,1,1,3,1031212
2,2,1,3,1031216
12,9,1,3,1031214
528,435,1,3,1031218
3,3,1,3,1031217
10,10,1,3,1031227
1,1,1,3,1031225
498,381,1,3,1031224
6,8,1,3,1031223
5,3,1,3,1031228
0,0,1,3,1031235
9,3,1,3,1031233
7,3,1,3,1031231
5,2,1,3,1031247
9,7,1,3,1031242
105,91,1,3,1031243
149,122,1,3,1031244
20,17,1,3,1031248
9,8,1,3,1031254
8,5,1,3,1031256
66,52,1,3,1031257
0,0,1,3,1031255
2,2,1,3,1031258
1,1,1,3,1031261
5,5,1,3,1031267
17,11,1,3,1031266
87,76,1,3,1031268
308,261,1,3,1031265
8,5,1,3,1031272
0,0,1,3,1031281
5,5,1,3,1031282
12,12,1,3,1031287
36,25,1,3,1031280
7,5,1,3,1031294
21,21,1,3,1031297
27,23,1,3,1031290
1,1,1,3,1031304
6,3,1,3,1031301
331,264,1,3,1031300
2,2,1,3,1031318
5,6,1,3,1031312
9,10,1,3,1031317
63,49,1,3,1031314
41,18,1,3,1031315
0,0,1,3,1031310
1,1,1,3,1031322
4,3,1,3,1031321
0,0,1,3,1031324
2,2,1,3,1031325
0,0,1,3,1031331
59,60,1,3,1031338
0,0,1,3,1031343
5,4,1,3,1031346
8,7,1,3,1031344
4,3,1,3,1031340
12,14,1,3,1031347
6,6,1,3,1031348
2,1,1,3,1031353
0,0,1,3,1031355
3,3,1,3,1031356
0,0,1,3,1031350
4,4,1,3,1031354
38,31,1,3,1031362
0,0,1,3,1031363
8,8,1,3,1031365
8,8,1,3,1031366
21,6,1,3,1031361
320,283,1,3,1031360
2,2,1,3,1031368
2,2,1,3,1031375
4,4,1,3,1031372
0,0,1,3,1031374
52,33,1,3,1031370
4,4,1,3,1031377
5,5,1,3,1031382
10,10,1,3,1031381
1,1,1,3,1031387
3,3,1,3,1031388
5,5,1,3,1031386
27,21,1,3,1031385
8,5,1,3,1031383
0,0,1,3,1031396
3,2,1,3,1031397
26,21,1,3,1031395
14,12,1,3,1031408
0,0,1,3,1031400
0,0,1,3,1031405
14,10,1,3,1031410
0,0,1,3,1031413
9,9,1,3,1031418
20,7,1,3,1031423
4,4,1,3,1031424
4,4,1,3,1031426
3,1,1,3,1031427
33,22,1,3,1031425
102,86,1,3,1031436
19,20,1,3,1031438
1,1,1,3,1031430
1,1,1,3,1031434
5,5,1,3,1031437
25,24,1,3,1031433
495,339,1,3,1031442
15,11,1,3,1031444
27,16,1,3,1031443
551,492,1,3,1031447
1,1,1,3,1031441
2,2,1,3,1031448
6,5,1,3,1031452
9,5,1,3,1031457
75,36,1,3,1031450
2,2,1,3,1031453
7,4,1,3,1031451
7,7,1,3,1031467
63,41,1,3,1031466
2,2,1,3,1031462
5,5,1,3,1031478
2,2,1,3,1031476
5,5,1,3,1031473
5,4,1,3,1031474
6,6,1,3,1031470
13,12,1,3,1031471
75,73,1,3,1031477
6,5,1,3,1031482
139,74,1,3,1031480
1770,1479,1,3,1031481
2,1,1,3,1031491
452,231,1,3,1031495
20,8,1,3,1031496
4,2,1,3,1031497
0,0,1,3,1031501
220,199,1,3,1031507
0,0,1,3,1031506
4,5,1,3,1031515
6,6,1,3,1031516
1,1,1,3,1031511
5,4,1,3,1031512
106,71,1,3,1031514
13,9,1,3,1031518
10,7,1,3,1031525
2,3,1,3,1031527
13,13,1,3,1031524
9,10,1,3,1031523
16,11,1,3,1031522
19,12,1,3,1031535
1,1,1,3,1031531
2,1,1,3,1031538
3,2,1,3,1031546
0,0,1,3,1031541
2,2,1,3,1031540
6,6,1,3,1031545
2,2,1,3,1031551
4,4,1,3,1031556
2,2,1,3,1031557
9,8,1,3,1031568
1,1,1,3,1031560
2,1,1,3,1031563
11,9,1,3,1031562
25,22,1,3,1031570
3,2,1,3,1031572
132,123,1,3,1031575
0,0,1,3,1031578
32,25,1,3,1031577
4,3,1,3,1031581
57,56,1,3,1031588
2,2,1,3,1031583
30,30,1,3,1031587
11,15,1,3,1031582
3,2,1,3,1031585
2,2,1,3,1031598
4,4,1,3,1031592
3,3,1,3,1031594
3,3,1,3,1031591
8,8,1,3,1031597
5,4,1,3,1031596
5,5,1,3,1031607
1,1,1,3,1031603
308,267,1,3,1031606
1,1,1,3,1031604
2,2,1,3,1031601
4,4,1,3,1031610
2,2,1,3,1031617
3,3,1,3,1031614
36,30,1,3,1031620
8,7,1,3,1031621
2,2,1,3,1031630
2,2,1,3,1031636
23,20,1,3,1031631
5,4,1,3,1031638
8,6,1,3,1031633
0,0,1,3,1031640
48,15,1,3,1031645
28,23,1,3,1031642
30,33,1,3,1031648
2,2,1,3,1031650
93,48,1,3,1031652
3,2,1,3,1031661
0,0,1,3,1031660
0,0,1,3,1031665
13,10,1,3,1031663
11,10,1,3,1031672
14,13,1,3,1031671
1,1,1,3,1031688
6,4,1,3,1031684
5,5,1,3,1031680
3,3,1,3,1031695
0,0,1,3,1031693
10,10,1,3,1031692
2,1,1,3,1031690
7,6,1,3,1031704
2,2,1,3,1031700
7,6,1,3,1031715
13,9,1,3,1031711
0,1,1,3,1031710
19,12,1,3,1031717
95,36,1,3,1031716
0,0,1,3,1031722
60,56,1,3,1031723
0,0,1,3,1031736
5,5,1,3,1031731
10,10,1,3,1031738
5,6,1,3,1031737
78,51,1,3,1031732
6,6,1,3,1031746
16,15,1,3,1031757
1,1,1,3,1031750
368,289,1,3,1031752
0,0,1,3,1031761
4,4,1,3,1031768
1,1,1,3,1031760
2,2,1,3,1031770
3,2,1,3,1031772
6,6,1,3,1031771
1,1,1,3,1031778
5,6,1,3,1031782
53,37,1,3,1031780
27,22,1,3,1031785
2,2,1,3,1031795
1,1,1,3,1031797
4,4,1,3,1031792
1,1,1,3,1031805
3,4,1,3,1031807
5,5,1,3,1031806
3,3,1,3,1031808
1,1,1,3,1031802
2,2,1,3,1031817
3,3,1,3,1031810
1,1,1,3,1031811
6,6,1,3,1031816
25,25,1,3,1031815
7,6,1,3,1031822
1,1,1,3,1031825
9,10,1,3,1031838
17,18,1,3,1031834
123,74,1,3,1031832
13,11,1,3,1031835
0,0,1,3,1031847
60,29,1,3,1031843
37,22,1,3,1031842
1,1,1,3,1031857
2,2,1,3,1031850
30,13,1,3,1031855
6,5,1,3,1031852
31,18,1,3,1031856
2,2,1,3,1031861
13,12,1,3,1031864
0,0,1,3,1031868
4,4,1,3,1031862
41,17,1,3,1031878
9,4,1,3,1031872
20,15,1,3,1031875
171,145,1,3,1031870
13,9,1,3,1031871
241,170,1,3,1031884
4,4,1,3,1031896
58,40,1,3,1031895
0,0,1,3,1031898
2,2,1,3,1031894
7,6,1,3,1031903
196,114,1,3,1031901
4,3,1,3,1031904
7,7,1,3,1031905
0,0,1,3,1031908
0,0,1,3,1031916
37,31,1,3,1031917
15,14,1,3,1031911
4,2,1,3,1031918
37,26,1,3,1031910
4,4,1,3,1031923
3,3,1,3,1031928
84,57,1,3,1031924
2,2,1,3,1031933
18,11,1,3,1031930
15,14,1,3,1031932
0,0,1,3,1031946
16,17,1,3,1031944
4,4,1,3,1031943
0,0,1,3,1031941
11,11,1,3,1031947
3,3,1,3,1031957
39,24,1,3,1031953
4,4,1,3,1031955
0,0,1,3,1031965
13,7,1,3,1031961
17,14,1,3,1031968
1,1,1,3,1031962
0,0,1,3,1031973
0,0,1,3,1031970
5,5,1,3,1031972
4,2,1,3,1031975
7,5,1,3,1031971
6,5,1,3,1031980
31,31,1,3,1031983
56,51,1,3,1031994
13,11,1,3,1031990
2,2,1,3,1031995
3,4,1,3,1032002
4,2,1,3,1032007
1,1,1,3,1032005
12,12,1,3,1032000
8,5,1,3,1032003
13,12,1,3,1032008
4,4,1,3,1032013
13,12,1,3,1032016
24,13,1,3,1032010
2720,2259,1,3,1032012
1,1,1,3,1032017
16,8,1,3,1032018
34,27,1,3,1032021
93,83,1,3,1032024
8,8,1,3,1032022
12,12,1,3,1032025
33,21,1,3,1032020
2,2,1,3,1032033
158,134,1,3,1032031
8,6,1,3,1032038
9,8,1,3,1032030
9,9,1,3,1032034
1,1,1,3,1032043
24,14,1,3,1032040
2,2,1,3,1032047
6,6,1,3,1032044
2,1,1,3,1032042
2,2,1,3,1032058
33,23,1,3,1032052
1,1,1,3,1032054
5,5,1,3,1032057
0,0,1,3,1032056
40,20,1,3,1032051
10,6,1,3,1032053
21,16,1,3,1032068
3,2,1,3,1032067
0,0,1,3,1032060
9,9,1,3,1032066
2,1,1,3,1032072
35,36,1,3,1032073
5,4,1,3,1032077
2,2,1,3,1032070
0,0,1,3,1032082
11,6,1,3,1032080
10,12,1,3,1032083
112,82,1,3,1032086
0,0,1,3,1032095
1,1,1,3,1032094
1,1,1,3,1032091
2,2,1,3,1032098
12,12,1,3,1032096
143,97,1,3,1032105
9,8,1,3,1032107
7,3,1,3,1032112
5,4,1,3,1032118
5,4,1,3,1032115
7,6,1,3,1032111
2,2,1,3,1032117
176,159,1,3,1032128
4,4,1,3,1032121
10,3,1,3,1032132
3,3,1,3,1032136
8,6,1,3,1032140
3,1,1,3,1032172
1,1,1,3,1032175
11,12,1,3,1032178
6,6,1,3,1032177
0,0,1,3,1032188
1,1,1,3,1032181
32,20,1,3,1032183
0,0,1,3,1032192
67,52,1,3,1032197
75,32,1,3,1032193
6,5,1,3,1032190
2,1,1,3,1032196
1,1,1,3,1032198
117,109,1,3,1032208
0,0,1,3,1032202
6,5,1,3,1032200
1,1,1,3,1032206
0,0,1,3,1032204
1,1,1,3,1032207
6,6,1,3,1032201
12,12,1,3,1032205
15,11,1,3,1032212
12,14,1,3,1032216
21,21,1,3,1032211
9,8,1,3,1032213
26,23,1,3,1032210
1,1,1,3,1032214
0,0,1,3,1032215
2,2,1,3,1032228
6,6,1,3,1032222
0,0,1,3,1032226
0,0,1,3,1032235
5,5,1,3,1032231
5,5,1,3,1032232
11,7,1,3,1032237
7,3,1,3,1032242
3,4,1,3,1032240
0,0,1,3,1032244
0,0,1,3,1032247
39,15,1,3,1032252
0,0,1,3,1032257
4,3,1,3,1032255
466,424,1,3,1032267
98,95,1,3,1032264
2,2,1,3,1032268
2,2,1,3,1032263
2,1,1,3,1032271
0,0,1,3,1032276
0,0,1,3,1032270
0,0,1,3,1032272
0,0,1,3,1032284
76,69,1,3,1032287
3,3,1,3,1032291
8,9,1,3,1032296
13,13,1,3,1032295
36,15,1,3,1032297
0,0,1,3,1032303
9,8,1,3,1032307
1,1,1,3,1032306
0,0,1,3,1032304
21,9,1,3,1032308
1,1,1,3,1032313
6,4,1,3,1032310
5,3,1,3,1032316
5,5,1,3,1032312
3,3,1,3,1032315
2,1,1,3,1032326
11,7,1,3,1032322
1,1,1,3,1032327
3,3,1,3,1032324
8,6,1,3,1032321
2,2,1,3,1032320
77,70,1,3,1032325
3,3,1,3,1032330
55,56,1,3,1032336
9,6,1,3,1032335
3,2,1,3,1032338
9,7,1,3,1032344
5,5,1,3,1032348
8,10,1,3,1032345
6,4,1,3,1032356
37,35,1,3,1032357
0,0,1,3,1032350
1,1,1,3,1032358
10,8,1,3,1032351
2,2,1,3,1032365
4,3,1,3,1032366
7,6,1,3,1032363
0,0,1,3,1032372
5,4,1,3,1032370
3,3,1,3,1032377
4,4,1,3,1032378
4,4,1,3,1032384
1,1,1,3,1032383
8,7,1,3,1032388
22,16,1,3,1032394
1,1,1,3,1032390
1,1,1,3,1032398
1,1,1,3,1032397
26,22,1,3,1032396
3,3,1,3,1032408
177,175,1,3,1032405
1,1,1,3,1032404
10,10,1,3,1032410
41,33,1,3,1032413
1,1,1,3,1032418
9,5,1,3,1032412
2,2,1,3,1032415
0,0,1,3,1032426
3,1,1,3,1032427
0,0,1,3,1032435
3,3,1,3,1032436
1,1,1,3,1032433
4,4,1,3,1032442
31,29,1,3,1032447
3,3,1,3,1032446
1,1,1,3,1032443
0,0,1,3,1032453
3,2,1,3,1032456
6,6,1,3,1032457
5,3,1,3,1032450
73,69,1,3,1032451
9,7,1,3,1032458
0,0,1,3,1032462
2,2,1,3,1032465
3,2,1,3,1032463
0,0,1,3,1032460
7,4,1,3,1032467
5,2,1,3,1032468
0,0,1,3,1032476
8,8,1,3,1032477
0,0,1,3,1032474
8,5,1,3,1032475
4,2,1,3,1032484
10,10,1,3,1032481
94,67,1,3,1032488
6,5,1,3,1032483
1,1,1,3,1032487
3,2,1,3,1032493
4,2,1,3,1032497
5,3,1,3,1032494
1,1,1,3,1032491
2,2,1,3,1032495
6,3,1,3,1032508
8,4,1,3,1032503
1,1,1,3,1032507
15,10,1,3,1032506
20,9,1,3,1032516
17,16,1,3,1032514
4,3,1,3,1032515
4,4,1,3,1032518
4,4,1,3,1032517
2,2,1,3,1032520
0,0,1,3,1032527
3,1,1,3,1032526
4,4,1,3,1032523
3,3,1,3,1032528
0,0,1,3,1032524
0,0,1,3,1032536
52,47,1,3,1032531
3,3,1,3,1032530
2,3,1,3,1032533
32,23,1,3,1032548
9,7,1,3,1032553
282,186,1,3,1032558
0,0,1,3,1032551
0,0,1,3,1032550
2,2,1,3,1032566
0,0,1,3,1032568
46,42,1,3,1032564
106,54,1,3,1032565
2,2,1,3,1032580
1,1,1,3,1032585
0,0,1,3,1032583
1,1,1,3,1032584
20,15,1,3,1032581
4,4,1,3,1032598
20,20,1,3,1032593
2584,1162,1,3,1032590
72,63,1,3,1032597
4,2,1,3,1032592
1,1,1,3,1032604
461,388,1,3,1032601
13,2,1,3,1032606
2,2,1,3,1032608
0,0,1,3,1032605
0,0,1,3,1032617
13,8,1,3,1032611
317,267,1,3,1032628
81,62,1,3,1032638
0,1,1,3,1032637
2,2,1,3,1032630
27,25,1,3,1032633
302,238,1,3,1032640
344,56,1,3,1032645
75,66,1,3,1032642
7,5,1,3,1032643
2,2,1,3,1032648
3,3,1,3,1032655
1,1,1,3,1032654
104,71,1,3,1032651
14,11,1,3,1032657
12,12,1,3,1032656
5,2,1,3,1032653
34,30,1,3,1032650
3,2,1,3,1032666
1,1,1,3,1032661
1,1,1,3,1032660
15,8,1,3,1032677
3,3,1,3,1032676
3,2,1,3,1032674
3,3,1,3,1032671
2,1,1,3,1032673
2,2,1,3,1032681
2,1,1,3,1032686
2,2,1,3,1032685
1,1,1,3,1032682
3,3,1,3,1032680
10,6,1,3,1032694
37,32,1,3,1032697
0,0,1,3,1032703
0,0,1,3,1032707
3,2,1,3,1032701
98,75,1,3,1032704
5,4,1,3,1032712
2,2,1,3,1032715
29,26,1,3,1032714
0,0,1,3,1032723
0,0,1,3,1032726
21,17,1,3,1032722
1,1,1,3,1032728
1,1,1,3,1032727
2,2,1,3,1032732
17,18,1,3,1032734
4,3,1,3,1032735
24,15,1,3,1032731
40,31,1,3,1032737
11,10,1,3,1032730
4,4,1,3,1032740
0,0,1,3,1032741
31,26,1,3,1032746
795,599,1,3,1032748
1,1,1,3,1032757
2,1,1,3,1032755
52,31,1,3,1032754
2,3,1,3,1032750
5,5,1,3,1032765
0,0,1,3,1032768
1,1,1,3,1032761
3,3,1,3,1032760
3,3,1,3,1032763
21,17,1,3,1032762
15,9,1,3,1032773
0,0,1,3,1032777
1,1,1,3,1032778
0,0,1,3,1032772
43,21,1,3,1032788
2,2,1,3,1032786
1,2,1,3,1032784
0,0,1,3,1032794
6,6,1,3,1032798
4,3,1,3,1032795
32,21,1,3,1032805
3,3,1,3,1032800
3,3,1,3,1032817
2,2,1,3,1032814
3,3,1,3,1032815
1,1,1,3,1032811
6,4,1,3,1032812
