BV1px411T7X5,1200007,1,17,单机游戏,1,http://i1.hdslb.com/bfs/archive/2d73d096f8c104596080f44a8a421ac12c807729.jpg,换个姿势继续虐小唯,1402745981,1497424636,自制 继续虐小唯,0,230,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,628266,is小米稀饭,http://i0.hdslb.com/bfs/face/bbd9ae15ac8801a22667764b390993859cc31d8a.jpg,1200007,228,2,1,0,0,2,0,0,0,0,,,,1787854,672,378,0,,0,False,False,False,False,False,,,1200007
BV1px411T7X3,1200002,1,184,预告 资讯,2,http://i0.hdslb.com/bfs/archive/913eebc5d5df6ab964c09c45852d7cc07ea59593.jpg,【新片速递】宁浩导演 黄渤徐峥主演《心花路放》首款预告,1402745843,1497426677,直传 电影《心花路放》是2014年由宁浩执导，黄渤、徐峥、周冬雨、袁泉领衔主演。其题材取之于如今现实人们在生活中的真实困境，影片融合了公路片和喜剧片的诸多元素。该电影定档9月30日全国公映，率先打响国庆档第一炮。,0,84,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2233329,earth616,http://i0.hdslb.com/bfs/face/05909e4ca0b96965f58d4a0ff38df068ab34c6f0.jpg,1200002,13246,35,4,11,1,14,0,790,3,0,,,,1787846,480,360,0,,0,False,False,False,False,False,,,1200002
BV1px411T7XV,1200000,1,59,演奏,1,http://i0.hdslb.com/bfs/archive/82f79c074bb850f769c0f14711809afc2a1b6fb1.jpg,【A君】【东方架子鼓/吉他】Last Stand,1402745814,1497381790,二次创作 原曲东方黑暗飞行（花映冢魔理沙曲）。与美国友人CDGmaboroshi（就是这位av749968）在youtube上的合作。作曲：ZUN、A君，编曲：A君，混音：CDGmaboroshi，吉他：A君，鼓：CDGmaboroshi。前作：永远的三日天下av1118347，上海红茶馆av1111111 ,0,166,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,128738,预言者之梦,http://i2.hdslb.com/bfs/face/a021e81df7f48aa5642ef17eeba4a760dc139912.gif,1200000,42011,451,112,396,174,30,0,111,133,0,,,,1787847,640,358,0,,0,False,False,False,False,False,,,1200000
BV1px411T7XG,1200001,1,17,单机游戏,1,http://i1.hdslb.com/bfs/archive/b590b91c323493cb24ad683db719db5ad5d14bf6.jpg,慕澐：MD魂斗罗-铁血兵团[最坏路线宇宙空间站男主角无伤通关],1402745839,1497427844,自制 又把魂斗罗搬出来了。这回来最坏路线的男主角无伤。以前路过最好路线的机器人一命。本来就打算一命的但是无伤更客观。MD魂斗罗可是慕澐的强项。一命妥妥的。还有来电话铃声乱入= =！,0,1660,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3457123,慕澐,https://i1.hdslb.com/bfs/face/b365c1fc224104c05aabb527f057561e38980b34.jpg,1200001,5431,119,17,19,26,2,0,0,2,0,,,,1787848,640,360,0,,0,False,False,False,False,False,,,1200001
BV1px411T7XN,1200008,1,21,日常,1,http://i2.hdslb.com/bfs/archive/eb4b6be3e38b2975cf93caf4bd37b0e8a74a59e6.jpg,【爆表同步】夕景小苹果,1402745994,1497428007,自制 意外发现同步率爆表，顺便测试一下直传。。。感觉会被二压成狗的样子，渣浪姨妈腾讯水印优酷水印，剩下的只有直传了QAQ还我高清新浪！,0,210,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3723324,嘿在看什么呢,http://i0.hdslb.com/bfs/face/026b15d9af367d779c5da3b12d5cdb37ed31e272.jpg,1200008,1149,54,8,3,5,3,0,0,1,0,,,,1787856,640,360,0,,0,False,False,False,False,False,,,1200008
BV1px411T7Qd,1200017,47,122,野生技能协会,2,http://i2.hdslb.com/bfs/archive/9fed5525b6e277eac6763a908add2f8f3450992b.jpg,【新手向】Adobe Audition 3.0 中文教程,1402746166,1497427199,"优酷 搬运，简单教学转载。谢谢oeasy老师的教程。
每个P都加上了标题，方便学习。
最后还是说声对不起，从很久以前就有反映说没标题，当时我真的没空修改，现在都补上了。",0,29433,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2729483,萝卜羊,https://i2.hdslb.com/bfs/face/33feece7d092cc2bc49a8c0ced2320f0be429a0d.jpg,1200017,94102,5420,188,8583,338,484,0,559,368,0,,,,1789018,448,336,0,,0,False,False,False,False,False,,,1200017
BV1px411T7Qo,1200016,1,31,翻唱,2,http://i0.hdslb.com/bfs/archive/bd99ce77fb46a1ff989c6c337219d25f6159ec85.jpg,【木のひこ】For the First Time in Forever,1402746151,1497424665,"sm23775422 　小正太没吃药的日常（闭嘴）你终于有点是变声的声音了，感动哭了；；
　
Original: sm22983729
　
Vocal：木のひこ
　
Mix/Mastering：Poi様
　
Encoding：ふぁにん様
　
MP3下载 链接: http://pan.baidu.com/s/1c0IjISg 密码: 0tnb",0,229,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,639246,森田笋丝,http://i0.hdslb.com/bfs/face/6a96e3a2b1f825a8e6ca766f13a00fd44e9696c9.jpg,1200016,2311,43,2,26,3,16,0,0,2,0,,,,1796619,640,286,0,,0,False,False,False,False,False,,,1200016
BV1px411T7QZ,1200023,1,171,电子竞技,1,http://i2.hdslb.com/bfs/archive/6455a070257e41f87a1b43834501c2ae0af5b0f3.jpg,《求生之路2》非官方地图介绍之“地狱欢迎你”5,1402746445,1497419280,自制 如果出现加载失败看不了的情况，多刷新几次就可以了。优酷经常抽风的，  在B站的诸位可以把播放器的画质调为高清，这样就可以看到高清晰度的视频了，如果出现加载失败看不了的情况，多刷新几次就可以了。优酷经常抽风的。,0,770,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,314905,银河星屑,http://i2.hdslb.com/bfs/face/65d87fd95e3769d2bd9fd3ee6c33d6d455e9658c.jpg,1200023,1009,18,1,1,3,3,0,0,0,0,,,,1787949,640,360,0,,0,False,False,False,False,False,,,1200023
BV1px411T7X2,1200032,1,21,日常,1,http://i2.hdslb.com/bfs/archive/710f02798472c15b8806e7672ab7ea3505e1cc51.jpg, 【父亲节专题记录】老爸的工作日,1402746605,1497423685,自制 父亲节将至，第一次着手记录拍摄，几乎全程手持画面有点抖。 一直以来都没有为老爸做过些什么，于是就想不如记录一下他的工作日吧。 希望作为子女的大家不光是节日，平时也好好关心那些低调操心的他们，大家节日快乐哟！,0,368,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,338786,大飛叔,http://i2.hdslb.com/bfs/face/39ba571030fd11aeeee21a136b98ab2be0dfd737.jpg,1200032,324,2,3,1,6,6,0,0,3,0,,,,1788004,640,360,0,,0,False,False,False,False,False,,,1200032
BV1px411T7Xy,1200034,1,17,单机游戏,1,http://i0.hdslb.com/bfs/archive/84f848a9aa4080233a3cb26bf825c576a6506112.jpg,【覆土实况】DOKI★DOKI 恋爱危机-part3（完结）,1402746634,1497426666,自制 终于完结了！最后1p攻略（推倒）的是没有血缘的弟弟~录到最后累感不爱TUT上一p地址：http://www.bilibili.tv/video/av1196445/,0,932,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2223589,思鸣音乐庄老师,https://i1.hdslb.com/bfs/face/0e91386e4ad3c96fb052023106d7c52cd6055d57.jpg,1200034,203,5,0,0,3,3,0,0,1,0,,,,1788006,448,340,0,,0,False,False,False,False,False,,,1200034
BV1px411T7QD,1200030,1,183,影视剪辑,1,http://i2.hdslb.com/bfs/archive/bd2c4de3934a796250ef66e277d777baaf619adf.jpg,【魔戒/霍比特人/斯巴达】When you believe【冷冷的TH】,1402746536,1497426465,自制 po主又来惹！！！冷西皮又来了！！！爱我你们怕了么！！！【滚，谁要爱你】封面自制无公害，内容依旧是巨冷的Thraldir，大概就是大王守望了团子三世，上辈子的情，下辈子还，这辈子夫妻双双把家还【喂】祝大家使用愉快，托老大法好！吃我安利啦！【原曲 When you believe天后倾情献唱】,0,230,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2052009,七鸠,http://i0.hdslb.com/bfs/face/c91276c0c541fa02ef5ee74be1e9b0e08f64568c.jpg,1200030,2223,94,8,27,12,10,0,0,5,0,,,,1788001,640,360,0,,0,False,False,False,False,False,,,1200030
BV1px411T7Xk,1200044,1,171,电子竞技,1,http://i1.hdslb.com/bfs/archive/2f04fde12ab2d0e32e1141dc6e6818dde1bc7cde.jpg,DNF帝血弑天真猪勇士怒刷七大魂图大转移前纪念,1402746785,1497425006,自制 转自优酷  会玩DNF的审核君求推广 ,0,1651,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,792687,广州刘国豪,https://i0.hdslb.com/bfs/face/ca3ed6c0855664abfa22f7cff0261b55478baa4d.jpg,1200044,5880,145,18,8,14,9,0,917,3,0,,,,1788012,480,360,0,,0,False,False,False,False,False,,,1200044
BV1px411T7X8,1200048,1,122,野生技能协会,1,http://i1.hdslb.com/bfs/archive/40ca3dbd85e705e7038659ad8fd77aa49e9e4caa.jpg,超强的天文软件Celestia效果演示——Tandrixis星系（第一部分）,1402746878,1497424982,自制 此视频演示天文软件Celestia的实际发挥效果，Tandrixis星系（本人自制星系，科幻），这个软件不是及时生成，而是手把手地做出来的，里面有各种宇宙天体还有100000多颗恒星，此为第一部分。（视频边框录制时可能出了点问题，请谅解）,0,369,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,780290,sxfSandy,http://i2.hdslb.com/bfs/face/e494aeb1e0690c6fd01b5c4a4b2a754abe8d40d7.jpg,1200048,3286,76,5,54,5,11,0,0,8,0,,,,1788018,480,360,0,,0,False,False,False,False,False,,,1200048
BV1px411T7XY,1200053,1,25,MMD·3D,2,http://i0.hdslb.com/bfs/archive/d7bde3fcf958558a3affb4d4659e3611b0d9828e.jpg,【APH/MMD】荷哥诺子大老爷的虎视眈眈,1402747083,1497423665,sm23773325 ...修罗场一般的组合（作者表示是在制作途中被荷哥击中心房于是临时替换荷哥上场了）,0,102,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,329388,佐藤。,http://i0.hdslb.com/bfs/face/8647885f35f486427917f9892a596d544b7b1883.jpg,1200053,3382,116,2,171,13,15,0,0,30,0,,,,1788029,640,360,0,,0,False,False,False,False,False,,,1200053
BV1px411T7Xn,1200057,1,17,单机游戏,1,http://i2.hdslb.com/bfs/archive/5dec625782f9a447f04a0d5ed014f6a5e1bc476b.jpg,★我的世界★Minecraft《籽岷的1.8多人小游戏 胜利11人 边界逃亡》,1402747170,1497424780,"自制 嗨~大家好~我是极游网的籽岷~今天给大家带来1.8（14w21b）下的多人小游戏~Border Escape~边界逃亡~玩家在规定时间内~跑到边界中随机生成的安全区域里得一分~指定时间内得分高者获胜~希望大家喜欢~
下载地址：http://tieba.baidu.com/p/3105151439",0,1090,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,686127,籽岷,https://i0.hdslb.com/bfs/face/7efb679569b2faeff38fa08f6f992fa1ada5e948.webp,1200057,54942,1376,66,78,57,10,0,148,86,0,,,,1788034,640,360,0,,0,False,False,False,False,False,,,1200057
BV1px411T7XJ,1200058,1,17,单机游戏,1,http://i0.hdslb.com/bfs/archive/a36b4c35ba3d4de65c0e5938fe66a91133dd70ba.jpg,fc松鼠大战2代无伤过bos合集,1402747184,1497428485,自制 回忆童年,0,786,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4405643,evercherish,http://i2.hdslb.com/bfs/face/15e7360236469f106d1dec45c9e4c39920e671eb.jpg,1200058,555,5,1,0,0,10,0,0,1,0,,,,1721921,400,376,0,,0,False,False,False,False,False,,,1200058
BV1px411T7XH,1200056,1,47,短片·手书·配音,1,http://i1.hdslb.com/bfs/archive/b2e2b7fd536c80e6d955e1c189a2f043b5367191.png,【配音东方手书】续 爱称 - 作者桐谷,1402747155,1497425694,nm23638345 三次创作 作者：桐谷 授权汉化配音 内嵌中文字幕 ▋策划/翻译/后期/：VV ▋字幕：简翎▋博丽灵梦/早苗/八云紫：VV ▋雾雨魔理沙：君寻▋爱丽丝：简翎▋之前爱称的续篇，结界之后又是巫女组卖萌了，然后一如既往的咏唱组闪光弹~ ~ 同系列其他作品：mylist359773,0,254,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1433840,vivian198808,https://i2.hdslb.com/bfs/face/d218c1fbff743ab9c4274877b116b47d261bb468.jpg,1200056,14636,203,39,646,303,71,0,0,365,0,,,,1788033,512,384,0,,0,False,False,False,False,False,,,1200056
BV1px411T7Xx,1200060,1,27,综合,2,http://i0.hdslb.com/bfs/archive/0c242a5203f2293cfce4dd2ff47c3d58fb6a90a6.jpg,【生肉】漫助广播 #11,1402747237,1497424465,afss 开始更新,0,2384,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,554247,星阳天,https://i0.hdslb.com/bfs/face/aba763ac8cb997ef76ebabcba11f04881258b6d9.jpg,1200060,201,1,0,2,0,2,0,0,0,0,,,,1788039,640,480,0,,0,False,False,False,False,False,,,1200060
BV1px411T7QN,1200066,1,152,官方延伸,2,http://i0.hdslb.com/bfs/archive/4473b8b81acd6a3964f3ad7ea53295b716cf5925.jpg,【生肉】噬魂师 Not Notradio #10,1402747336,1497424465,fsa 本期早见沙织,0,2117,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,554247,星阳天,https://i0.hdslb.com/bfs/face/aba763ac8cb997ef76ebabcba11f04881258b6d9.jpg,1200066,377,0,0,0,0,0,0,0,0,0,,,,1788053,640,480,0,,0,False,False,False,False,False,,,1200066
BV1px411T7Q3,1200068,1,21,日常,2,http://i1.hdslb.com/bfs/archive/0fc31c6cb88e1dc05f5962fb2adaf728c7d9b563.jpg,中国药科大学第八届十佳歌手决赛——明星祝福视频（惊现王大锤）,1402747412,1497424884,优酷 本视频转载至优酷，感谢药大学生会为十佳歌手所付出的一切，你们的辛勤劳动换来了一台精彩绝伦的晚会。此视频为明星祝福语，我是来看王大锤的~~,0,246,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,742352,装甲空母姬,http://i1.hdslb.com/bfs/face/ae1356208d03ee62726dee8daa31d77c949488b3.jpg,1200068,6392,77,21,46,9,99,0,0,61,0,,,,1788057,640,360,0,,0,False,False,False,False,False,,,1200068
BV1px411T7Dd,1200075,1,65,网络游戏,1,http://i0.hdslb.com/bfs/archive/ca8d943bea47d7d03037f2ecf9f4856624690b24.png,鬼泣又来花样作死啦~,1402747538,1497423789,自制 转自优酷~ 闲着无聊过来作死来了~ 好吧 我承认 裂创强到1了= =,0,413,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,376246,SyowuEyiKayi,http://i1.hdslb.com/bfs/face/6049c036453dac00c945652c2ce0533605ea6ae2.jpg,1200075,1011,17,1,1,2,5,0,0,0,0,,,,1788066,484,360,0,,0,False,False,False,False,False,,,1200075
BV1px411T7Df,1200072,1,27,综合,2,http://i2.hdslb.com/bfs/archive/aa912a522132346b153c64e6af8a436658381be0.jpg,【生肉】我们大家的河合庄~广播也是大家的河合庄 #12,1402747479,1497424465,aaaa 跟着生放一起录的吧,0,2185,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,554247,星阳天,https://i0.hdslb.com/bfs/face/aba763ac8cb997ef76ebabcba11f04881258b6d9.jpg,1200072,777,5,1,3,1,2,0,0,0,0,,,,1788062,640,480,0,,0,False,False,False,False,False,,,1200072
BV1px411T7Qw,1200077,1,31,翻唱,1,http://i1.hdslb.com/bfs/archive/1698ea3100438201ce1f29a71edf2e72e2cf93ae.jpg,【柿柿爽子】你所不知道的故事-Acoustic ver-,1402747563,1497426021,自制 爽爽生日快乐！投稿略晚就留作纪念吧！vocal@柿柿爽子_爽爽的被子 mix@总裁茉 特别感谢@夏天真啊真美丽 illust@桃中鸢_慕柔素 video press@Star寒雨  5sing下载地址http://fc.5sing.com/13096546.html###,0,340,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1679331,小柿果,http://i0.hdslb.com/bfs/face/3543265c0bb3285a48cab02f278e4147d9b2c858.jpg,1200077,1638,136,23,16,43,11,0,0,5,0,,,,1788072,750,456,0,,0,False,False,False,False,False,,,1200077
BV1px411T7D9,1200085,1,17,单机游戏,1,http://i1.hdslb.com/bfs/archive/7706d57ee484e0d73b0d68a056ffd50cc810d66c.jpg, 【莫锦错】以撒的结合part40：没人告诉我,1402747673,1497425368,自制 生病了~~~~(&gt;_&lt;)~~~~ ，发烧好难过,0,3587,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,940851,莫锦错,http://i0.hdslb.com/bfs/face/2faf4f5bc3fe346c6f7b699dd170b97ae30afa04.jpg,1200085,228,4,3,0,1,1,0,0,0,0,,,,1788081,464,360,0,,0,False,False,False,False,False,,,1200085
BV1px411T7DQ,1200087,1,17,单机游戏,1,http://i1.hdslb.com/bfs/archive/787519146c6aaa72ddc2f9540302871b490cdb40.jpg,【模拟山羊】群众喜闻乐见的过山羊,1402747747,1497425786,自制 为什么舌头自己会断！,0,281,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1503187,和谐号舰长,https://i1.hdslb.com/bfs/face/bb23fb77a033759a145f8eda7b5e3a15386f637c.jpg,1200087,8369,87,11,19,11,6,0,0,99,0,,,,1788082,640,360,0,,0,False,False,False,False,False,,,1200087
BV1px411T7Dy,1200094,1,21,日常,2,http://i2.hdslb.com/bfs/archive/27b3534e0480ba1b0990079b6a0e7ad10ba7f23b.jpg,两个逗（/）比上公交车,1402747880,1497427256,http://v.qq.com/cover/x/x4xtryc4bbwy9l6.html?vid=l0130ab1xh0 搞笑 两个傻逼,0,61,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2794552,DireGj,http://i1.hdslb.com/bfs/face/55feb918fe873c4644e23ec819391495bd8cc2ce.jpg,1200094,1688,6,1,9,0,4,0,0,0,0,,,,1785452,640,360,0,,0,False,False,False,False,False,,,1200094
