rpid,oid,type,mid,root,parent,dialog,count,rcount,floor,state,fansgrade,attr,ctime,like,action,content,replies,assist,show_follow,aid
246178960,1100027,1,14750221,0,0,0,2,2,2,0,0,0,1493387119,0,0,"{'message': 'up还会继续出么？', 'plat': 0, 'device': ''}",,0,False,1100027
13574910,1100037,1,1414648,0,0,0,0,0,27,0,0,0,1399217691,10,0,"{'message': '终有一天 我将老去 而你 还是讲不完故事', 'plat': 0, 'device': ''}",,0,False,1100037
13538752,1100037,1,61958,0,0,0,2,2,18,0,0,0,1399117927,3,0,"{'message': 'ε=ε=(ノ≧∇≦)ノ就指着活', 'plat': 0, 'device': ''}",,0,False,1100037
13521359,1100037,1,3013301,0,0,0,6,6,6,0,0,0,1399090621,2,0,"{'message': '求解释，为什么我在主塔篝火商人那里买的人像不见了@doraiba', 'plat': 0, 'device': ''}",,0,False,1100037
26629374,1100031,1,3330784,0,0,0,0,0,9,0,0,0,1425550663,2,0,"{'message': 'hhhhhhhhhET部分神一般地插入和转折红红火火恍恍惚惚', 'plat': 0, 'device': ''}",,0,False,1100031
13538539,1100031,1,2429648,0,0,0,0,0,2,0,0,0,1399117582,1,0,"{'message': 'up主求下载啊啊啊', 'plat': 0, 'device': ''}",,0,False,1100031
23101632,1100031,1,2929319,0,0,0,0,0,8,0,0,0,1420168486,0,0,"{'message': 'up主求下载啊啊啊啊ε=ε=(ノ≧∇≦)ノ萌shi了~~~', 'plat': 0, 'device': ''}",,0,False,1100031
13586666,1100047,1,594344,0,0,0,0,0,2,0,0,0,1399274194,0,0,"{'message': '短到可以做全分辨率动态图', 'plat': 0, 'device': ''}",,0,False,1100047
13535598,1100047,1,488451,0,0,0,0,0,1,0,0,0,1399112264,0,0,"{'message': '太♂短了', 'plat': 0, 'device': ''}",,0,False,1100047
18365261,1100068,1,4584484,0,0,0,0,0,1,0,0,0,1409907291,4,0,"{'message': '感谢野生小伙伴UP字幕组的作品！(｀・ω・´)\n打个广告(°∀°)ﾉ，字幕组新浪微博：\nhttp://weibo.com/takatoruryotatomoya', 'plat': 0, 'device': ''}",,0,False,1100068
890220831,1100068,1,111643940,0,0,0,0,0,3,0,0,0,1531136117,0,0,"{'message': '流泪😭😭😭感谢up❤️❤️❤️', 'plat': 0, 'device': ''}",,0,False,1100068
255652280,1100068,1,32775352,0,0,0,0,0,2,0,0,0,1494411200,0,0,"{'message': '感谢UP！超喜欢OOR！(°∀°)ﾉ', 'plat': 0, 'device': ''}",,0,False,1100068
13531839,1100067,1,2724095,0,0,0,0,0,1,0,0,0,1399105996,2,0,"{'message': '***，我还是顶一下 ，，，(｀・ω・´)', 'plat': 0, 'device': ''}",,0,False,1100067
21729830,1100067,1,405604,0,0,0,0,0,6,0,0,0,1417146027,0,0,"{'message': '(=・ω・=)没人说卡么。建议换录制软件。 爱拍真心不好 还有应该起一个好一点的标题', 'plat': 0, 'device': ''}",,0,False,1100067
20543054,1100067,1,4030341,0,0,0,0,0,5,0,0,0,1414503769,0,0,"{'message': '以后再也不会卡了', 'plat': 0, 'device': ''}",,0,False,1100067
13541119,1100063,1,659000,0,0,0,0,0,3,0,0,0,1399122230,0,0,"{'message': '这很久前的', 'plat': 0, 'device': ''}",,0,False,1100063
13539736,1100063,1,318370,0,0,0,0,0,2,0,0,0,1399119815,0,0,"{'message': '谢谢楼上！', 'plat': 0, 'device': ''}",,0,False,1100063
13526203,1100063,1,318370,0,0,0,1,1,1,0,0,0,1399097066,0,0,"{'message': '那个，Up玩的这个是什么游戏？', 'plat': 0, 'device': ''}",,0,False,1100063
16685179,1100071,1,3266378,0,0,0,0,0,1,0,0,0,1407066859,0,0,"{'message': '处女币~不谢！', 'plat': 0, 'device': ''}",,0,False,1100071
269996136,1100076,1,30110410,0,0,0,0,0,3,0,0,0,1495980873,2,0,"{'message': '很棒很好听(｀・ω・´)', 'plat': 0, 'device': ''}",,0,False,1100076
27485283,1100076,1,7096570,0,0,0,0,0,2,0,0,0,1426896439,2,0,"{'message': '虫虫钢琴的谱TAT\n', 'plat': 0, 'device': ''}",,0,False,1100076
2422508445,1100076,1,86276042,0,0,0,2,2,6,0,0,512,1582559383,1,0,"{'message': '2020年前来围观', 'plat': 0, 'device': ''}",,0,False,1100076
70513164,1100074,1,12543478,0,0,0,0,0,3,0,0,0,1448869255,3,0,"{'message': '继续加油吧...本病原体会永远支持你的！', 'plat': 0, 'device': ''}",,0,False,1100074
19648005,1100074,1,4374752,0,0,0,1,1,2,0,0,0,1412514844,0,0,"{'message': '呦呦呦，加油', 'plat': 0, 'device': ''}",,0,False,1100074
13959580,1100083,1,750369,0,0,0,0,0,7,0,0,0,1400386802,0,0,"{'message': '太喜欢了！ 已砸硬币', 'plat': 0, 'device': ''}",,0,False,1100083
13612576,1100083,1,1762749,0,0,0,1,1,6,0,0,0,1399368349,0,0,"{'message': '(╯‵□′)╯︵┻━┻失效了', 'plat': 0, 'device': ''}",,0,False,1100083
13603248,1100083,1,319331,0,0,0,1,1,5,0,0,0,1399317800,0,0,"{'message': 'up说话很清晰有木有字幕都无所谓啦~but看看字幕菌卖萌也挺好的ㅇㅅㅇ唔....', 'plat': 0, 'device': ''}",,0,False,1100083
13631044,1100081,1,1820853,0,0,0,2,1,17,0,0,0,1399441309,0,0,"{'message': '怎么办我好爱你&gt; &lt;来晚了真是很愧疚阿女神！！！认识你特别开心 发自内心的特别喜欢你 所以 阿里嘎多~以后也会一直当你的老缠粉儿哒~（大庭广众之下表白真的不要紧嘛~', 'plat': 0, 'device': ''}",,0,False,1100081
13614898,1100081,1,3319968,0,0,0,1,1,16,0,0,0,1399374173,0,0,"{'message': '快快快嫁给我(°∀°)ﾉ', 'plat': 0, 'device': ''}",,0,False,1100081
13609703,1100081,1,1971935,0,0,0,2,2,15,0,0,0,1399356664,0,0,"{'message': '小刘好厉害~撒花╮(￣▽￣)╭', 'plat': 0, 'device': ''}",,0,False,1100081
24736307,1100088,1,7774081,0,0,0,0,0,34,0,0,0,1423226655,13,0,"{'message': '本来还不确定，看了这个视频后我确定了(〜￣△￣)〜', 'plat': 0, 'device': ''}",,0,False,1100088
20924827,1100088,1,3895759,0,0,0,0,0,30,0,0,0,1415453769,12,0,"{'message': 'http://pan.baidu.com/s/11gBWd想安装就来\n玩玩之后就可以卸载了(´；ω；`)', 'plat': 0, 'device': ''}",,0,False,1100088
13951284,1100088,1,943997,0,0,0,2,2,19,0,0,0,1400347109,12,0,"{'message': '我是专程来看carrot君的【carrot是我啊', 'plat': 0, 'device': ''}",,0,False,1100088
206418290,1100092,1,11216579,0,0,0,0,0,9,0,0,0,1487493260,13,0,"{'message': '我的妈毫无违和感乡排土棒什么鬼hhhhhhh舔舔我青道天使们', 'plat': 0, 'device': ''}",,0,False,1100092
752411351,1100092,1,12270623,0,0,0,0,0,11,0,0,0,1524813100,4,0,"{'message': '毫无违和感甚至超棒', 'plat': 0, 'device': ''}",,0,False,1100092
1750328133,1100092,1,534622,0,0,0,0,0,12,0,0,0,1562687078,1,0,"{'message': '棒！！！', 'plat': 0, 'device': ''}",,0,False,1100092
33926862,1100097,1,5612520,0,0,0,0,0,3,0,0,0,1435765730,0,0,"{'message': '棒的(=・ω・=)', 'plat': 0, 'device': ''}",,0,False,1100097
13529599,1100097,1,573951,0,0,0,0,0,2,2,0,0,1399102278,0,0,"{'message': '日和配的好棒？！！！不过茉莉简直wwwwww', 'plat': 0, 'device': ''}",,0,False,1100097
13522801,1100097,1,1496842,0,0,0,0,0,1,0,0,0,1399092494,0,0,"{'message': '精神分裂。。', 'plat': 0, 'device': ''}",,0,False,1100097
13524150,1100094,1,3199280,0,0,0,2,1,2,0,0,0,1399094333,5,0,"{'message': '现在一听到就联想到 超PARTY3 里的十个GUMI唱歌的场景！！（难道只有我一个吗？？？（#-_-)┯━┯', 'plat': 0, 'device': ''}",,0,False,1100094
27201647,1100094,1,616479,0,0,0,0,0,16,0,0,0,1426435457,2,0,"{'message': '调教超级棒！！！', 'plat': 0, 'device': ''}",,0,False,1100094
13687344,1100094,1,1482486,0,0,0,0,0,11,0,0,0,1399632281,1,0,"{'message': '好棒！没想到双子唱这个毒性也这么好！', 'plat': 0, 'device': ''}",,0,False,1100094
13551660,1100096,1,109458,0,0,0,2,2,60,0,0,0,1399153623,125,0,"{'message': '艾玛终于能看惹 \n想起来微博上有个人说的“他小时候的时候想抱他 他长大以后想被他抱” &gt;///////&lt;', 'plat': 0, 'device': ''}",,0,False,1100096
13596625,1100096,1,936158,0,0,0,2,1,73,0,0,0,1399297438,92,0,"{'message': '乖顺的头发 自带眼线 桃花眼 逆天的长睫毛 高挺的鼻梁 姣好的唇形 诱惑人的锁骨 逆天的大长腿 自带低音炮的嗓音，老王你缩你还有什么地方是让姐姐苏不起来的！！源源出来打架！！', 'plat': 0, 'device': ''}",,0,False,1100096
13558555,1100096,1,768457,0,0,0,5,5,62,0,0,0,1399183977,58,0,"{'message': '(^・ω・^ )我觉得花两个硬币买特殊弹幕然后只会打歌词的只有我这个笨蛋惹，左上角粉色带爱心的歌词你们喜欢么，如果喜欢等我有空就把它做完~', 'plat': 0, 'device': ''}",,0,False,1100096
13531829,1100105,1,2067946,0,0,0,0,0,1,0,0,0,1399105982,1,0,"{'message': '碰碰网，简直不能忍', 'plat': 0, 'device': ''}",,0,False,1100105
137838937,1100115,1,29323213,0,0,0,0,0,1,0,0,0,1472456895,1,0,"{'message': '只有我搜 最后的堡垒过来的吗', 'plat': 0, 'device': ''}",,0,False,1100115
13753131,1100118,1,119418,0,0,0,2,2,36,0,0,0,1399790474,6,0,"{'message': '(=・ω・=)好听', 'plat': 0, 'device': ''}",,0,False,1100118
13648698,1100118,1,329932,0,0,0,0,0,30,0,0,0,1399500918,5,0,"{'message': '(=・ω・=)很赞，挺用心', 'plat': 0, 'device': ''}",,0,False,1100118
13548185,1100118,1,1631851,0,0,0,0,0,11,0,0,0,1399132476,5,0,"{'message': 'ε=ε=(ノ≧∇≦)ノ调教赞.！mmd稍微动作有点略僵硬了.....还有就是mmd通病就是裙子之类的会穿透肢体2333下次尽量避免这种情况吧(´；ω；`)歌曲有下载么', 'plat': 0, 'device': ''}",,0,False,1100118
1396575730,1100110,1,213262073,0,0,0,1,1,13,0,0,256,1550406604,2,0,"{'message': '这个竟然每人搜AV号( ´_ゝ｀)', 'plat': 0, 'device': ''}",,0,False,1100110
13531486,1100110,1,220137,0,0,0,0,0,12,0,0,0,1399105484,0,0,"{'message': '能不加m4a吗 我这前段无法识别', 'plat': 0, 'device': ''}",,0,False,1100110
13523349,1100110,1,790822,0,0,0,0,0,11,0,0,0,1399093247,0,0,"{'message': '支援~（￣▽￣）', 'plat': 0, 'device': ''}",,0,False,1100110
4387178675,1100123,1,215478297,0,0,0,2,2,3,0,0,512,1617947403,1,0,"{'message': '挖坟', 'plat': 0, 'device': ''}",,0,False,1100123
13566628,1100123,1,2152516,0,0,0,1,1,2,0,0,0,1399203769,1,0,"{'message': '求Qq群\n（￣▽￣）', 'plat': 0, 'device': ''}",,0,False,1100123
13527452,1100123,1,2138170,0,0,0,0,0,1,0,0,0,1399098898,0,0,"{'message': '挂了Σ(ﾟдﾟ;)', 'plat': 0, 'device': ''}",,0,False,1100123
13523123,1100125,1,3425778,0,0,0,0,0,6,0,0,0,1399092931,2,0,"{'message': '求个下载链接，我也去了，想做个纪念。有的没拍到啊。', 'plat': 0, 'device': ''}",,0,False,1100125
13615925,1100125,1,515021,0,0,0,0,0,12,0,0,0,1399376583,1,0,"{'message': '第一眼成人动漫展。。。', 'plat': 0, 'device': ''}",,0,False,1100125
13523070,1100125,1,3425778,0,0,0,0,0,5,0,0,0,1399092864,1,0,"{'message': '求个下载链接，我也去了，想做个纪念啊', 'plat': 0, 'device': ''}",,0,False,1100125
13545233,1100122,1,1753904,0,0,0,0,0,1,0,0,0,1399128374,1,0,"{'message': '看着好熟悉……Get up move的动作啊！！！！！', 'plat': 0, 'device': ''}",,0,False,1100122
13728284,1100127,1,784838,0,0,0,0,0,1,0,0,0,1399729861,0,0,"{'message': '最近B战经常有些视频看不了，看不了的话请多刷新几次吧(苦笑)', 'plat': 0, 'device': ''}",,0,False,1100127
96302270,1100130,1,4054727,0,0,0,0,0,31,0,0,0,1461167713,27,0,"{'message': '来来来，大家大声告诉我，这是不是一首日文歌？TOHOSHIQI是不是jpop？所以掐点到底在哪？只是因为国籍？如果有日本朋友的话建议你们去问一下，东方神起在日本相当于本土艺人的，和你们印象中的韩团并不一样ok?', 'plat': 0, 'device': ''}",,0,False,1100130
13546180,1100130,1,584807,0,0,0,0,0,17,0,0,0,1399129659,19,0,"{'message': '有病啦掐棒粉的 既然饭了同个爱豆就是一家人 只要不干招黑的事就是好粉 别自家人打自家人 喜欢不分高低贵贱 二次元又高贵到哪去啦 无脑排斥的真是够了哦 没准你手机里天天舔的那些MAD图等等就是你瞧不起的棒粉制作拍摄的呢喝喝', 'plat': 0, 'device': ''}",,0,False,1100130
13735917,1100130,1,3608509,0,0,0,0,0,22,0,0,0,1399739797,17,0,"{'message': '神起允在饭的我哭出声了，真的太喜欢这首歌了，做的很棒啊！！！！！！(=・ω・=)虐的我············呜呜呜呜·············', 'plat': 0, 'device': ''}",,0,False,1100130
16924312,1100133,1,690463,0,0,0,0,0,34,0,0,0,1407494208,0,0,"{'message': '装洋葱的那个碗长得好像那什么方便汤送的(=・ω・=)', 'plat': 0, 'device': ''}",,0,False,1100133
16069663,1100133,1,5087282,0,0,0,0,0,33,0,0,0,1405917378,0,0,"{'message': '143117318 二次元动漫交流群，新番、音乐、游戏党都可以在这里找到乐趣。群内基佬百合众多，全程24小时陪你侃ACG文化，各种正太软妹等你来~  \n（现急需各种没吃药萌萌哒的妹子）\n(ﾟДﾟ≡ﾟдﾟ)!?', 'plat': 0, 'device': ''}",,0,False,1100133
15594169,1100133,1,668261,0,0,0,0,0,32,0,0,0,1405000329,0,0,"{'message': '好棒的赶脚明天做(°∀°)ﾉ', 'plat': 0, 'device': ''}",,0,False,1100133
218573168,1100134,1,26125204,0,0,0,2,2,40,0,0,0,1489647661,31,0,"{'message': '源源啊……慢慢就长大了……\n他一开口，我就哭了……\n我爱的源源啊，小小的他，就经历了那么多黑料和诋毁……宝宝啊，你要开心哦，我感觉你笑的都没以前那样轻松灿烂了……\n\n源源，似乎天生风雨里是个大人，可阳光下又像个小孩子……源源，希望你一直生活中阳光下，我们一直都在，多看看爱你的人怎么做怎么说的！我们一直在！', 'plat': 0, 'device': ''}",,0,False,1100134
230136231,1100134,1,34217385,0,0,0,0,0,46,6,0,4,1491308854,25,0,"{'message': '53:15s千玺个人第一次微信打招呼。58：26s千玺新年拜年。58:48s千源在广东早餐后。59:24s大哥到广东以后三个人的语音。\n从一个人，到两个人，到三个人。多一个人就是多一点理解，多个人承担，多一份爱。想你们了，第四年就要到了，今年也好好的过吧，会一年比一年好的，一定会的。', 'plat': 0, 'device': ''}",,0,False,1100134
467880679,1100134,1,23117182,0,0,0,3,3,59,0,0,0,1509583771,12,0,"{'message': '我觉得最难过的是 我是17年8月才喜欢上你们的 所以只能各种补档 大概小时候都是最美好的时候吧！感觉孩子们都很好啊！卫煜跳舞非常潮，子鱼乐器好，王译峰不知道是不是这个名字看起来真的是个很温柔的男孩子 ，乐乐很可爱，还有我最难过的天宇兄弟，按TF播报和短剧时期来看，我觉得当时小杰特别好看，宇寻好美，二文特别可爱，宇浩就是看起来特别老实那种。可是我喜欢上他们的时候他们早已经散落在天涯了。我现在觉得小杰和二文最可惜，很喜欢他们俩的主持。没记错的话有期狗讨论十年后的展望，二文说想开“巡逻”演唱会，边唱边跳，寻妹说当演员，宇浩说跳舞。还有讨论说如果没有加入家族十年后怎样，他们都说是上班族。大概当普通人也挺好吧！希望他们一切都好！', 'plat': 0, 'device': ''}",,0,False,1100134
14602218,1100137,1,271158,0,0,0,1,1,6,0,0,0,1402208535,0,0,"{'message': '萌萌哒（￣▽￣）', 'plat': 0, 'device': ''}",,0,False,1100137
14426426,1100137,1,106088,0,0,0,1,1,5,0,0,0,1401757556,0,0,"{'message': '（￣▽￣）意外好听，砸币', 'plat': 0, 'device': ''}",,0,False,1100137
13598159,1100137,1,312610,0,0,0,1,1,4,0,0,0,1399299963,0,0,"{'message': '(〜￣△￣)〜强势围观加支持', 'plat': 0, 'device': ''}",,0,False,1100137
29303807,1100142,1,4749302,0,0,0,21,18,9,0,0,0,1429382511,14,0,"{'message': '这个不错！', 'plat': 0, 'device': ''}",,0,False,1100142
13607962,1100142,1,1409606,0,0,0,1,1,3,0,0,0,1399352096,6,0,"{'message': 'po主视频质量都很好诶~意外喜欢这个捂耳朵的~之前也是asmr destiny的那个挖耳朵也很棒！', 'plat': 0, 'device': ''}",,0,False,1100142
157243876,1100142,1,8306604,0,0,0,0,0,15,0,0,0,1477578503,4,0,"{'message': '希望up多搬運他的視頻。原來在youtube上看。現在也可以在b站上看了', 'plat': 0, 'device': ''}",,0,False,1100142
13525333,1100146,1,490767,0,0,0,2,2,2,0,0,0,1399095932,1,0,"{'message': 'UP主球下载\n顶上去ww！！', 'plat': 0, 'device': ''}",,0,False,1100146
18969761,1100146,1,854372,0,0,0,0,0,10,0,0,0,1411127317,0,0,"{'message': '求下载！！！？', 'plat': 0, 'device': ''}",,0,False,1100146
18073911,1100146,1,1941024,0,0,0,0,0,9,0,0,0,1409303395,0,0,"{'message': '求网盘下载啊', 'plat': 0, 'device': ''}",,0,False,1100146
13622989,1100141,1,3369,0,0,0,0,0,11,2,0,0,1399391252,11,0,"{'message': '看完感觉子安桑简直是dio三次元的本体啊www', 'plat': 0, 'device': ''}",,0,False,1100141
13814050,1100141,1,1544192,0,0,0,0,0,13,0,0,0,1399964278,3,0,"{'message': '什么时候来个声优见面会！！！！', 'plat': 0, 'device': ''}",,0,False,1100141
575101330,1100141,1,11668951,0,0,0,0,0,22,0,0,0,1515330200,1,0,"{'message': '见承滚', 'plat': 0, 'device': ''}",,0,False,1100141
807957117,1100145,1,113845524,0,0,0,0,0,27,0,0,0,1527579800,7,0,"{'message': '考古', 'plat': 0, 'device': ''}",,0,False,1100145
4631050242,1100145,1,437808,0,0,0,0,0,35,0,0,0,1622126671,5,0,"{'message': '来考古了，以前在优酷看，现在又来了', 'plat': 0, 'device': ''}",,0,False,1100145
13559800,1100145,1,252607,0,0,0,1,1,11,0,0,0,1399187989,5,0,"{'message': '（￣▽￣）材质包是什么呀', 'plat': 0, 'device': ''}",,0,False,1100145
13599186,1100147,1,1890082,0,0,0,3,3,128,0,0,0,1399301649,18,0,"{'message': '默默的说。。。nana也想上周榜QAQ', 'plat': 0, 'device': ''}",,0,False,1100147
13524614,1100147,1,2740963,0,0,0,4,4,19,0,0,0,1399094994,8,0,"{'message': '啊咧NANA出新一期了=3=先占个前    排啊啊啊好久没动静了想死了TAT', 'plat': 0, 'device': ''}",,0,False,1100147
13533935,1100147,1,2826192,0,0,0,1,1,46,0,0,0,1399109417,6,0,"{'message': '我的图片网盘，有些有，有些没收藏，大家将就一下吧\nhttp://pan.baidu.com/s/1hq3f90S', 'plat': 0, 'device': ''}",,0,False,1100147
15763962,1100154,1,666699,0,0,0,0,0,5,0,0,0,1405338044,0,0,"{'message': 'QAQ从【雨停滚蛋】（喂你闭嘴好吗）翻到这里！阿婆主炒鸡赞！', 'plat': 0, 'device': ''}",,0,False,1100154
14045383,1100154,1,927499,0,0,0,1,1,4,0,0,0,1400650685,0,0,"{'message': '声音不错，支持一个~~(〜￣△￣)〜', 'plat': 0, 'device': ''}",,0,False,1100154
13538260,1100154,1,2970912,0,0,0,0,0,3,0,0,0,1399117111,0,0,"{'message': 'ε=ε=(ノ≧∇≦)ノ亚麻得~~~~【呐呐、我第三', 'plat': 0, 'device': ''}",,0,False,1100154
96689632,1100161,1,20375190,0,0,0,3,3,1,0,0,0,1461341349,1,0,"{'message': '喜欢这对sd兄弟，还有spn的sd。', 'plat': 0, 'device': ''}",,0,False,1100161
210319664,1100161,1,9006997,0,0,0,0,0,3,0,0,0,1488141892,0,0,"{'message': '（￣▽￣）', 'plat': 0, 'device': ''}",,0,False,1100161
176484331,1100161,1,23039950,0,0,0,1,1,2,0,0,0,1482490221,0,0,"{'message': 'bgm是？(=・ω・=)', 'plat': 0, 'device': ''}",,0,False,1100161
206521563,1100160,1,8038051,0,0,0,0,0,8,0,0,0,1487504943,0,0,"{'message': 'up主，曲包没有啦Σ(ﾟдﾟ;)', 'plat': 0, 'device': ''}",,0,False,1100160
47279812,1100160,1,2492539,0,0,0,0,0,7,0,0,0,1447386869,0,0,"{'message': '最后一首好喜欢~~~', 'plat': 0, 'device': ''}",,0,False,1100160
47163988,1100160,1,2627359,0,0,0,0,0,6,0,0,0,1447257991,0,0,"{'message': '啊啊 _(:3」∠)_赶期末论文中', 'plat': 0, 'device': ''}",,0,False,1100160
13664043,1100186,1,2280353,0,0,0,0,0,3,0,0,0,1399552085,0,0,"{'message': '大家好我是坏孩子', 'plat': 0, 'device': ''}",,0,False,1100186
13548332,1100186,1,3070798,0,0,0,8,8,2,0,0,0,1399132702,0,0,"{'message': '杯具桑~第五期开始到第九期都很卡哎 是我的情况吗- -？\n', 'plat': 0, 'device': ''}",,0,False,1100186
13537461,1100186,1,1390065,0,0,0,2,2,1,0,0,0,1399115716,0,0,"{'message': '巨人森林那還有個篝火 下梯子後左邊拐進去左手邊有道門 至於蜥蜴下梯子左邊走到頭帶上銀貓戒指跳下去就行', 'plat': 0, 'device': ''}",,0,False,1100186
13578066,1100184,1,1365470,0,0,0,4,4,5,0,0,0,1399228351,1,0,"{'message': 'up主，神岛的配装联机打辅助应该够用了，不过我看到你好像装了枪管?所以可以看到打撤甲榴弹还是有反动的样子。神岛还是装消音器把反动消到最小比较合适。 另外第一次麻住后应该打彻3比较好，配合增弹基本连打四发就晕了。一般比较简单的套路就是先睡，眠爆加陷阱，陷阱里直接麻，麻住就晕，等怪脱困可以考虑闪光，跟着再上一轮睡，麻，晕第二次一般会麻烦一些，可能要麻住两次才能晕，如果节省子弹的话，三种撤甲榴弹打完晕两次是没问题的，不需要带素材。\n另外就是像这个火龙和钢锤可以带灭龙弹帮助输出，毕竟比通常弹输出高不少。就想到这么多，希望能帮到你。', 'plat': 0, 'device': ''}",,0,False,1100184
13625041,1100184,1,765419,0,0,0,0,0,8,0,0,0,1399404139,0,0,"{'message': 'T T感动ing....UP终于用轻弩了~', 'plat': 0, 'device': ''}",,0,False,1100184
13614914,1100184,1,861437,0,0,0,0,0,7,0,0,0,1399374229,0,0,"{'message': '角龙勾引他撞八区的柱子和高台 很好杀', 'plat': 0, 'device': ''}",,0,False,1100184
13552488,1100181,1,2546088,0,0,0,1,1,1,0,0,0,1399164429,1,0,"{'message': '哈哈～～jast瞩目', 'plat': 0, 'device': ''}",,0,False,1100181
13691571,1100181,1,2901704,0,0,0,0,0,3,0,0,0,1399639804,0,0,"{'message': '有下载吗？(=・ω・=)', 'plat': 0, 'device': ''}",,0,False,1100181
13567339,1100181,1,2767092,0,0,0,0,0,2,0,0,0,1399205011,0,0,"{'message': '嗯嗯嗯现在才看到(╯°口°)╯(┴—┴', 'plat': 0, 'device': ''}",,0,False,1100181
577890316,1100197,1,218090,0,0,0,1,1,1,0,0,0,1515520604,2,0,"{'message': '在上海k11看展印象最深的就是这个！！！！！尤其是走出去展览刚好有个文创周边店的时候特别尴尬23333前几年莫奈梵高被符号化特别严重的时候深有感触……', 'plat': 0, 'device': ''}",,0,False,1100197
4767451336,1100197,1,17819783,0,0,0,1,1,2,0,0,512,1624266390,0,0,"{'message': '17年威尼斯双年展有这个作品，当时停下来看了好几遍', 'plat': 0, 'device': ''}",,0,False,1100197
71470318,1100195,1,306297,0,0,0,2,2,2,0,0,0,1449578107,0,0,"{'message': '不能下了？╭(°A°`)╮', 'plat': 0, 'device': ''}",,0,False,1100195
13544609,1100195,1,733687,0,0,0,0,0,1,0,0,0,1399127536,0,0,"{'message': '1L留名', 'plat': 0, 'device': ''}",,0,False,1100195
40536825,1100194,1,9501174,0,0,0,0,0,133,0,0,0,1441381559,21,0,"{'message': '被抄袭了大兄弟', 'plat': 0, 'device': ''}",,0,False,1100194
40576384,1100194,1,2135007,0,0,0,0,0,136,0,0,0,1441426164,8,0,"{'message': 'UP你的作品被盗了=-=快去维权吧av2851339', 'plat': 0, 'device': ''}",,0,False,1100194
13606744,1100194,1,293025,0,0,0,1,1,27,1,0,0,1399349543,6,0,"{'message': '什么都镇站之宝真是烦死了', 'plat': 0, 'device': ''}",,0,False,1100194
485150885,1100190,1,11619038,0,0,0,4,4,10,0,0,0,1511084139,5,0,"{'message': '这是一个每周打卡的补课【】评论w', 'plat': 0, 'device': ''}",,0,False,1100190
33551716,1100190,1,2204400,0,0,0,1,1,4,0,0,0,1435302392,4,0,"{'message': '从一个殖民地集群到一个国家邦联', 'plat': 0, 'device': ''}",,0,False,1100190
260644986,1100190,1,692688,0,0,0,0,0,9,0,0,0,1494976798,2,0,"{'message': '啊，不知不觉已经断断续续看到18了，打个卡，等全部看完写点小感想吧！再次赞美up！', 'plat': 0, 'device': ''}",,0,False,1100190
